1,1,1368,394,74,226,1,1,1.0
2,1,1366,394,75,229,1,1,1.0
3,1,1365,394,76,232,1,1,1.0
4,1,1363,394,77,235,1,1,1.0
5,1,1362,394,78,238,1,1,1.0
1,2,1478,418,74,176,1,1,1.0
2,2,1471,419,74,176,1,1,1.0
3,2,1465,420,74,176,1,1,1.0
4,2,1458,421,74,176,1,1,1.0
5,2,1452,422,74,176,1,1,1.0
1,3,680,407,67,199,1,1,1.0
2,3,672,408,71,202,1,1,1.0
3,3,664,410,75,205,1,1,1.0
4,3,656,412,79,207,1,1,1.0
5,3,648,414,84,210,1,1,1.0
1,4,1232,412,36,112,1,1,1.0
2,4,1223,411,39,115,1,1,1.0
3,4,1214,411,42,117,1,1,1.0
4,4,1205,410,45,120,1,1,1.0
5,4,1196,410,48,122,1,1,1.0
1,5,470,432,72,176,1,1,1.0
2,5,464,431,73,177,1,1,1.0
3,5,459,431,73,177,1,1,1.0
4,5,453,430,74,178,1,1,1.0
5,5,448,430,74,178,1,1,1.0
1,6,730,421,55,173,1,1,0.67857
2,6,721,421,58,176,1,1,0.61017
3,6,713,421,60,179,1,1,0.55738
4,6,704,421,63,182,1,1,0.5
5,6,696,422,66,184,1,1,0.44776
1,8,550,436,60,170,1,1,1.0
2,8,544,436,61,170,1,1,1.0
3,8,539,437,61,170,1,1,1.0
4,8,533,437,62,170,1,1,0.66667
5,8,528,438,62,170,1,1,0.66667
1,12,960,416,39,110,1,1,0.82342
2,12,955,417,39,110,1,1,0.82342
3,12,950,418,39,110,1,1,0.82342
4,12,945,419,40,111,1,1,0.80597
5,12,940,420,40,111,1,1,0.80597
1,13,1170,418,38,104,1,1,1.0
2,13,1164,420,38,104,1,1,1.0
3,13,1158,422,38,104,1,1,1.0
4,13,1152,424,38,104,1,1,1.0
5,13,1146,426,38,104,1,1,1.0
1,15,590,427,55,177,1,1,0.64396
2,15,585,427,55,178,1,1,0.64385
3,15,580,427,56,179,1,1,0.65205
4,15,575,427,57,180,1,1,0.65793
5,15,570,428,58,180,1,1,0.66373
1,18,1112,418,32,81,1,1,1.0
2,18,1108,418,30,81,1,1,1.0
3,18,1104,419,29,80,1,1,1.0
4,18,1100,419,30,81,1,1,1.0
5,18,1097,420,30,81,1,1,1.0
1,19,893,463,83,58,0,10,0.79762
2,19,888,464,84,58,0,10,0.78824
3,19,884,465,85,59,0,10,0.76744
4,19,880,466,86,59,0,10,0.74713
5,19,875,467,88,60,0,10,0.73034
1,20,-109,369,474,374,0,3,0.76842
2,20,-116,369,472,374,0,3,0.75264
3,20,-122,369,469,374,0,3,0.7383
4,20,-128,369,466,374,0,3,0.72377
5,20,-135,370,465,374,0,3,0.70815
1,21,992,429,110,269,0,10,1.0
2,21,987,430,112,270,0,10,1.0
3,21,982,431,114,271,0,10,1.0
4,21,977,432,116,272,0,10,1.0
5,21,972,433,118,273,0,10,1.0
1,22,398,435,28,69,1,1,0.62857
2,22,388,434,28,69,1,1,0.61429
3,22,378,433,28,69,1,1,0.61429
4,22,368,432,28,69,1,1,0.61429
5,22,359,431,28,69,1,1,0.67143
1,23,635,426,52,137,1,1,0.64301
2,23,631,426,52,137,1,1,0.58627
3,23,627,427,52,137,1,1,0.50943
4,23,623,428,52,137,1,1,0.43396
5,23,619,429,52,137,1,1,0.35849
1,26,1196,418,28,94,1,1,0.55172
2,26,1189,418,29,95,1,1,0.54306
3,26,1182,418,30,97,1,1,0.53588
4,26,1175,418,31,98,1,1,0.4678
5,26,1169,419,32,99,1,1,0.36727
1,27,843,426,20,67,1,1,0.7395
2,27,836,427,20,67,1,1,0.73529
3,27,829,428,20,68,1,1,0.77916
4,27,822,429,20,69,1,1,0.77891
5,27,815,431,20,69,1,1,0.82041
1,28,825,433,21,57,1,1,0.63636
2,28,818,433,21,57,1,1,0.63636
3,28,812,433,21,57,1,1,0.63636
4,28,806,434,21,57,1,1,0.59091
5,28,802,435,21,57,1,1,0.5
1,38,858,432,21,71,1,1,1.0
2,38,851,432,21,71,1,1,1.0
3,38,845,433,21,71,1,1,1.0
4,38,838,434,21,71,1,1,1.0
5,38,832,435,21,71,1,1,1.0
1,39,809,429,19,61,1,1,0.8129
2,39,802,429,19,62,1,1,1.0
3,39,796,429,18,64,1,1,1.0
4,39,790,428,18,66,1,1,1.0
5,39,784,433,19,62,1,1,1.0
1,40,780,427,21,67,1,1,0.72727
2,40,773,426,21,68,1,1,0.68182
3,40,766,426,21,68,1,1,0.63636
4,40,760,426,20,69,1,1,0.61905
5,40,754,430,21,66,1,1,0.59091
1,58,1226,268,559,241,0,10,0.83117
2,58,1222,268,559,241,0,10,0.8284
3,58,1219,269,559,241,0,10,0.82816
4,58,1216,270,559,241,0,10,0.82873
5,58,1212,271,559,241,0,10,0.82884
1,60,370,479,164,73,0,10,0.60606
2,60,361,477,166,74,0,10,0.61677
3,60,353,476,168,74,0,10,0.62722
4,60,345,475,170,75,0,10,0.63158
5,60,337,478,172,76,0,10,0.64162
1,61,1594,423,41,107,0,7,1.0
2,61,1589,423,41,107,0,7,1.0
3,61,1584,424,41,107,0,7,1.0
4,61,1578,426,41,107,0,7,1.0
5,61,1572,428,41,107,0,7,1.0
