0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.001043	-0.004136	-0.849121	0.004136	1.001043	-5.697662	
2	1.000701	-0.004137	-1.483154	0.004137	1.000701	-2.819183	
3	1.000127	-0.003698	-1.372437	0.003698	1.000127	-3.607025	
4	1.001101	-0.002768	-2.646240	0.002768	1.001101	-5.321152	
5	1.000924	-0.002247	-2.257446	0.002247	1.000924	-3.059937	
6	1.000943	-0.001734	-2.265503	0.001734	1.000943	-1.075134	
7	1.000289	-0.001271	-1.893555	0.001271	1.000289	0.645630	
8	1.000677	-0.000577	-2.378418	0.000577	1.000677	1.270508	
9	1.000738	0.000518	-2.645508	-0.000518	1.000738	1.562531	
10	1.000786	0.000853	-2.403442	-0.000853	1.000786	2.012238	
11	1.000770	0.001692	-2.884888	-0.001692	1.000770	2.077393	
12	1.000801	0.001935	-2.616333	-0.001935	1.000801	1.616608	
13	1.001124	0.002040	-2.568237	-0.002040	1.001124	1.512634	
14	1.000988	0.002378	-2.292358	-0.002378	1.000988	2.566742	
15	1.001001	0.002454	-2.295898	-0.002454	1.001001	3.421051	
16	1.001309	0.002418	-1.958740	-0.002418	1.001309	4.245941	
17	1.000725	0.002076	-1.140747	-0.002076	1.000725	4.896149	
18	1.000096	0.001388	-0.260864	-0.001388	1.000096	5.761871	
19	0.999992	0.001589	0.750732	-0.001589	0.999992	5.863251	
20	0.999961	0.001711	7.172363	-0.001711	0.999961	4.507111	
21	1.001840	0.001484	15.348145	-0.001484	1.001840	2.808197	
22	1.001034	0.000806	11.005981	-0.000806	1.001034	3.707123	
23	1.001883	0.002705	8.820190	-0.002705	1.001883	1.617188	
24	1.001569	0.003813	10.983582	-0.003813	1.001569	3.212738	
25	1.001026	0.003069	13.503418	-0.003069	1.001026	4.394943	
26	1.002408	0.001737	11.588135	-0.001737	1.002408	3.964264	
27	1.002744	0.001647	4.465210	-0.001647	1.002744	5.636536	
28	1.002162	0.001053	3.598633	-0.001053	1.002162	4.491913	
29	1.002780	-0.000023	6.554688	0.000023	1.002780	2.637482	
30	1.002681	-0.000727	4.532104	0.000727	1.002681	3.273438	
31	1.001855	-0.001088	4.432861	0.001088	1.001855	3.415100	
32	1.001618	-0.001063	4.543701	0.001063	1.001618	3.594604	
33	1.002125	-0.001255	3.555420	0.001255	1.002125	2.758392	
34	1.001920	-0.001648	3.002319	0.001648	1.001920	3.192230	
35	1.001559	-0.001512	2.816162	0.001512	1.001559	3.909454	
36	1.001863	-0.001380	1.957764	0.001380	1.001863	3.814667	
37	1.000997	-0.001061	1.946045	0.001061	1.000997	5.221771	
38	1.001127	-0.000597	1.053833	0.000597	1.001127	6.338623	
39	1.001049	-0.000892	-0.216309	0.000892	1.001049	4.517975	
40	1.000905	-0.001605	-0.427612	0.001605	1.000905	2.586853	
41	1.001033	-0.001572	-1.551270	0.001572	1.001033	3.496918	
42	1.000046	-0.001413	-1.436157	0.001413	1.000046	5.046417	
43	1.000721	-0.001082	-3.388184	0.001082	1.000721	0.988251	
44	1.000702	-0.000709	-3.920654	0.000709	1.000702	3.554779	
45	1.000266	-0.000514	-4.178345	0.000514	1.000266	5.543854	
46	1.000434	-0.000759	-4.896118	0.000759	1.000434	5.189819	
47	1.000524	0.000169	-5.782593	-0.000169	1.000524	5.714355	
48	0.999943	0.001222	-5.971924	-0.001222	0.999943	6.876465	
49	1.000517	0.001947	-6.918579	-0.001947	1.000517	7.667114	
50	1.001138	0.001821	-7.053833	-0.001821	1.001138	6.065277	
51	1.001328	0.002269	-6.694824	-0.002269	1.001328	5.101715	
52	1.001060	0.002908	-5.805542	-0.002908	1.001060	6.199036	
53	1.000919	0.002596	-4.966553	-0.002596	1.000919	4.926605	
54	1.001368	0.002625	-4.721313	-0.002625	1.001368	3.658875	
55	1.001015	0.002885	-4.070068	-0.002885	1.001015	4.717804	
56	1.001076	0.002790	-4.145874	-0.002790	1.001076	4.101288	
57	1.001552	0.002031	-3.616577	-0.002031	1.001552	2.099945	
58	1.001203	0.001747	-3.230103	-0.001747	1.001203	1.428070	
