0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.000529	0.000334	-1.719727	-0.000334	1.000529	-4.421997	
2	0.999482	0.001379	-1.733337	-0.001379	0.999482	-1.542419	
3	1.000367	0.000227	-0.743347	-0.000227	1.000367	-4.164978	
4	1.000044	0.001446	-1.467346	-0.001446	1.000044	-5.211304	
5	1.000368	0.000697	-1.638733	-0.000697	1.000368	-5.739441	
6	0.999853	0.000490	-1.016846	-0.000490	0.999853	-5.401794	
7	1.000231	0.000635	-1.330811	-0.000635	1.000231	-4.056580	
8	1.000037	0.000960	-1.700317	-0.000960	1.000037	-3.135254	
9	0.999669	0.001028	-0.975281	-0.001028	0.999669	-2.514099	
10	0.999724	0.000677	-1.036743	-0.000677	0.999724	-1.655579	
11	0.999488	0.001239	-1.133240	-0.001239	0.999488	-1.496338	
12	0.999895	0.001024	-1.587830	-0.001024	0.999895	-1.373901	
13	0.999687	0.000877	-0.805603	-0.000877	0.999687	-1.326965	
14	0.999932	0.001331	-0.787292	-0.001331	0.999932	-2.074585	
15	1.000225	0.001667	-1.629456	-0.001667	1.000225	-2.755981	
16	0.999659	0.001357	-0.963074	-0.001357	0.999659	-2.396484	
17	0.999898	0.000819	-0.959656	-0.000819	0.999898	-2.226562	
18	0.999190	0.001155	-1.077698	-0.001155	0.999190	-1.701294	
19	1.000089	0.001955	-1.363037	-0.001955	1.000089	-1.652405	
20	0.999355	0.001011	-0.908752	-0.001011	0.999355	-1.942932	
21	0.999528	0.001093	-0.864868	-0.001093	0.999528	-2.457520	
22	0.999663	0.000577	-0.438354	-0.000577	0.999663	-2.266663	
23	0.999043	0.001086	-0.348450	-0.001086	0.999043	-1.430420	
24	1.000031	0.000999	-1.394409	-0.000999	1.000031	-1.816589	
25	0.999814	0.000981	-0.968445	-0.000981	0.999814	-1.581726	
26	0.999472	0.000229	-0.127380	-0.000229	0.999472	-1.530579	
27	0.999467	0.001664	-0.952942	-0.001664	0.999467	-0.712891	
28	0.998949	0.001678	-0.483398	-0.001678	0.998949	-0.644287	
29	0.998767	0.000853	-0.125549	-0.000853	0.998767	-1.388306	
30	0.999286	0.000336	-0.684235	-0.000336	0.999286	-0.791138	
31	0.999391	0.001132	-0.506042	-0.001132	0.999391	-0.599915	
32	0.999832	0.000742	-0.673706	-0.000742	0.999832	-1.034058	
33	0.998679	0.001521	-0.337402	-0.001521	0.998679	-0.293640	
34	0.999745	0.000925	-0.287476	-0.000925	0.999745	-1.008453	
35	0.999992	0.000439	-0.689453	-0.000439	0.999992	-1.143555	
36	0.999055	0.001289	-0.432434	-0.001289	0.999055	-0.622131	
37	0.999606	0.000965	-0.324280	-0.000965	0.999606	-0.775391	
38	0.998401	0.001340	0.336182	-0.001340	0.998401	0.129333	
39	1.000111	0.000614	-0.501282	-0.000614	1.000111	-0.775146	
40	0.999082	0.001217	-0.247864	-0.001217	0.999082	-0.117920	
41	0.999334	0.001659	-0.566711	-0.001659	0.999334	-0.039185	
42	0.999091	0.001181	0.183777	-0.001181	0.999091	-0.205750	
43	0.999685	0.000629	-0.268127	-0.000629	0.999685	-0.509583	
44	0.999199	0.001735	-0.417419	-0.001735	0.999199	0.732788	
45	0.999908	0.000576	0.178284	-0.000576	0.999908	-0.038635	
46	0.999965	0.001046	-0.296204	-0.001046	0.999965	0.011261	
47	1.000011	0.001233	-0.204468	-0.001233	1.000011	-0.539886	
48	0.999789	0.000964	-0.021973	-0.000964	0.999789	-0.430298	
49	0.999727	0.001138	1.572266	-0.001138	0.999727	-1.743164	
50	0.999776	0.000968	0.476318	-0.000968	0.999776	-2.179260	
51	0.999439	0.001287	0.611023	-0.001287	0.999439	0.842773	
52	0.999635	0.001503	-0.586792	-0.001503	0.999635	-0.124451	
53	0.999252	0.001282	-0.138367	-0.001282	0.999252	-0.250244	
54	0.999836	0.001065	-0.423218	-0.001065	0.999836	0.172272	
55	0.999522	0.001371	-0.392456	-0.001371	0.999522	0.442078	
56	0.998743	0.000875	0.415833	-0.000875	0.998743	0.120605	
57	0.999198	0.002078	-0.576599	-0.002078	0.999198	0.796326	
58	0.998527	0.001735	0.870667	-0.001735	0.998527	0.828064	
59	0.999686	0.001615	-0.522095	-0.001615	0.999686	0.551331	
60	0.998633	0.001168	-0.022644	-0.001168	0.998633	1.164917	
61	0.999417	0.001845	-0.430420	-0.001845	0.999417	1.061401	
62	0.999869	0.000696	0.093323	-0.000696	0.999869	0.151703	
63	1.000420	0.001053	-0.439331	-0.001053	1.000420	-0.184631	
64	0.998050	0.001625	0.699158	-0.001625	0.998050	1.374695	
65	0.998868	0.001685	-0.005859	-0.001685	0.998868	0.729675	
66	0.999121	0.001102	-0.081543	-0.001102	0.999121	0.414978	
67	1.000366	0.000772	-0.363464	-0.000772	1.000366	-0.391998	
68	0.999060	0.001429	0.082275	-0.001429	0.999060	0.415558	
69	0.999688	0.001562	-0.496704	-0.001562	0.999688	0.502686	
70	0.999094	0.000918	0.351501	-0.000918	0.999094	0.578033	
71	0.999910	0.001160	-0.100830	-0.001160	0.999910	-0.261810	
