0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.003402	-0.001602	-4.400146	0.001602	1.003402	-5.215118	
2	1.002188	-0.001473	-2.976074	0.001473	1.002188	-4.388763	
3	1.001903	0.000549	-5.020020	-0.000549	1.001903	-1.430267	
4	1.002725	-0.000640	-5.105957	0.000640	1.002725	-4.779755	
5	1.002616	-0.000641	-4.989380	0.000641	1.002616	-2.918823	
6	1.002208	-0.001648	-4.399048	0.001648	1.002208	-5.075806	
7	1.003271	-0.001983	-5.225708	0.001983	1.003271	-6.020538	
8	1.002639	-0.000851	-5.461426	0.000851	1.002639	-3.050140	
9	1.002822	-0.003859	-4.140625	0.003859	1.002822	-6.882812	
10	1.001875	0.002235	-6.879883	-0.002235	1.001875	-0.515137	
11	1.002554	-0.001802	-5.940918	0.001802	1.002554	-3.058014	
12	1.001846	-0.002504	-4.778442	0.002504	1.001846	-3.263947	
13	1.002713	0.001825	-8.836792	-0.001825	1.002713	-0.043121	
14	1.002349	-0.007580	-2.778198	0.007580	1.002349	-9.619690	
15	1.001409	0.003401	-9.503052	-0.003401	1.001409	2.378662	
16	1.001605	-0.003694	-5.637695	0.003694	1.001605	-5.339783	
17	1.001952	0.000875	-9.110962	-0.000875	1.001952	-0.177490	
18	1.001070	-0.003124	-5.816528	0.003124	1.001070	-4.747345	
19	1.001492	0.001804	-9.603027	-0.001804	1.001492	0.627197	
20	1.001746	-0.003187	-7.326660	0.003187	1.001746	-5.317352	
21	1.001478	-0.000185	-9.029907	0.000185	1.001478	-1.539581	
22	1.000724	0.000011	-8.649170	-0.000011	1.000724	-1.264435	
23	1.001640	-0.001734	-8.702881	0.001734	1.001640	-3.209076	
24	1.000927	-0.000401	-9.253540	0.000401	1.000927	-0.492279	
25	1.000589	-0.000153	-9.395142	0.000153	1.000589	-1.104736	
26	1.000946	0.000077	-10.003906	-0.000077	1.000946	-1.509735	
27	1.001098	-0.000355	-10.350464	0.000355	1.001098	-0.825317	
28	1.001149	0.000071	-11.761475	-0.000071	1.001149	-0.562897	
29	1.000669	-0.000145	-10.639038	0.000145	1.000669	-1.678467	
30	1.000448	-0.000866	-10.448608	0.000866	1.000448	-0.569763	
31	1.000589	0.000096	-11.652222	-0.000096	1.000589	-0.615967	
32	0.999885	-0.000472	-10.766235	0.000472	0.999885	-0.742615	
33	0.999950	0.000249	-11.315308	-0.000249	0.999950	-0.207184	
34	1.001024	-0.000467	-13.594971	0.000467	1.001024	-1.027740	
35	0.999531	0.000617	-12.182861	-0.000617	0.999531	-0.009338	
36	1.001067	-0.001611	-13.375610	0.001611	1.001067	-3.804840	
37	1.000352	0.000743	-14.527100	-0.000743	1.000352	0.531006	
