0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.002112	-0.001798	5.796082	0.001798	1.002112	-2.066559	
2	1.001709	-0.002265	6.739563	0.002265	1.001709	-2.675964	
3	1.002577	-0.002318	5.806519	0.002318	1.002577	-3.496002	
4	1.002031	-0.001697	5.547058	0.001697	1.002031	-2.668182	
5	1.002196	-0.001628	5.334717	0.001628	1.002196	-2.837097	
6	1.002300	-0.002142	4.725403	0.002142	1.002300	-3.183441	
7	1.002448	-0.000738	3.899536	0.000738	1.002448	-1.915649	
8	1.001274	0.000167	4.251099	-0.000167	1.001274	-1.857971	
9	1.002486	-0.000789	1.487549	0.000789	1.002486	-3.267090	
10	1.001915	-0.000458	1.814453	0.000458	1.001915	-1.186371	
11	1.001591	-0.000640	0.994629	0.000640	1.001591	-2.756912	
12	1.002168	-0.000802	-1.711609	0.000802	1.002168	-5.814667	
13	1.001603	-0.001100	-2.331055	0.001100	1.001603	-4.984695	
14	1.001538	-0.000797	-3.497559	0.000797	1.001538	-3.968613	
15	1.001528	-0.000237	-3.659302	0.000237	1.001528	-1.651672	
16	1.001521	-0.000567	-5.142517	0.000567	1.001521	-2.046860	
17	1.001513	-0.000099	-6.068481	0.000099	1.001513	-2.031403	
18	1.001032	0.000252	-5.655762	-0.000252	1.001032	-1.089432	
19	1.001080	0.000453	-6.034546	-0.000453	1.001080	-0.408035	
20	1.001240	0.000700	-6.267761	-0.000700	1.001240	-1.043625	
21	1.000608	0.000976	-4.624268	-0.000976	1.000608	0.422302	
22	1.001080	0.001058	-5.491089	-0.001058	1.001080	0.326065	
23	1.001189	0.000941	-5.105225	-0.000941	1.001189	-0.833069	
24	1.001398	0.001001	-4.418457	-0.001001	1.001398	0.148071	
25	1.000432	0.001055	-1.690186	-0.001055	1.000432	1.914642	
26	1.001048	0.000540	-2.232300	-0.000540	1.001048	2.784561	
27	1.001227	0.000522	-1.659180	-0.000522	1.001227	0.825821	
28	1.001474	0.000997	-1.798340	-0.000997	1.001474	1.300156	
29	1.001276	0.000515	-0.516968	-0.000515	1.001276	2.390884	
30	1.000612	0.001257	1.540039	-0.001257	1.000612	3.449097	
31	1.001051	0.001189	1.401367	-0.001189	1.001051	-1.105103	
32	1.000852	0.000644	2.683838	-0.000644	1.000852	-0.348740	
33	1.001932	0.000098	2.772583	-0.000098	1.001932	0.704697	
34	1.001606	-0.000457	4.573975	0.000457	1.001606	1.074585	
35	1.002984	-0.000701	4.364990	0.000701	1.002984	2.873199	
36	0.999987	-0.003651	8.142883	0.003651	0.999987	0.514664	
37	1.001860	-0.003775	5.813232	0.003775	1.001860	-1.377228	
38	1.001879	-0.002513	4.458374	0.002513	1.001879	0.612701	
39	1.001945	-0.002523	2.666626	0.002523	1.001945	0.537903	
40	1.001017	-0.002450	2.611816	0.002450	1.001017	0.767822	
41	1.001598	-0.002081	0.447998	0.002081	1.001598	0.922455	
42	1.001062	-0.001619	0.832031	0.001619	1.001062	0.895844	
43	1.000925	-0.001076	-0.520264	0.001076	1.000925	0.987152	
44	1.001078	-0.000802	-1.384644	0.000802	1.001078	0.220703	
45	1.001174	-0.000219	-2.292603	0.000219	1.001174	0.252625	
46	1.000431	0.000210	-1.720825	-0.000210	1.000431	0.993958	
47	1.001151	0.000400	-3.423218	-0.000400	1.001151	-0.163849	
48	1.001326	0.000530	-4.339478	-0.000530	1.001326	0.094299	
49	1.000724	0.000685	-3.557251	-0.000685	1.000724	0.611145	
50	1.000980	0.001303	-4.327393	-0.001303	1.000980	0.491699	
51	1.001820	0.000101	-6.938782	-0.000101	1.001820	-2.640930	
52	1.001611	0.000611	-6.595459	-0.000611	1.001611	-3.390640	
53	1.001052	0.000789	-5.458496	-0.000789	1.001052	-2.323212	
54	1.000948	0.001688	-5.464966	-0.001688	1.000948	-0.930573	
55	1.000278	0.002198	-5.152100	-0.002198	1.000278	1.260635	
56	1.001569	0.002488	-8.497131	-0.002488	1.001569	0.575317	
57	1.001687	0.001604	-9.670654	-0.001604	1.001687	-0.619278	
58	1.004080	0.004016	-11.508972	-0.004016	1.004080	1.377136	
59	1.001568	0.003517	-10.712036	-0.003517	1.001568	1.129715	
60	1.003699	0.003393	-10.145691	-0.003393	1.003699	-0.043396	
61	1.000535	0.002742	-6.526855	-0.002742	1.000535	0.280136	
62	0.999887	0.002667	-4.900269	-0.002667	0.999887	-0.184799	
63	1.001179	0.002119	-5.588501	-0.002119	1.001179	-0.929459	
64	1.001235	0.002110	-5.634277	-0.002110	1.001235	-1.106003	
65	1.000974	0.001857	-3.340332	-0.001857	1.000974	0.831421	
66	1.000564	0.001738	-2.221313	-0.001738	1.000564	0.619308	
67	1.000893	0.001877	-2.354004	-0.001877	1.000893	-0.566803	
68	1.001557	0.001115	-2.520386	-0.001115	1.001557	-1.159225	
69	1.001283	0.002055	0.415527	-0.002055	1.001283	2.009674	
70	1.001949	0.002053	-1.107666	-0.002053	1.001949	-2.288361	
71	1.001775	0.001099	0.770020	-0.001099	1.001775	-3.556412	
72	1.001869	0.000596	0.967773	-0.000596	1.001869	-1.188828	
73	1.002243	0.000912	1.610840	-0.000912	1.002243	-0.740982	
74	1.002208	0.000665	2.743896	-0.000665	1.002208	0.805878	
75	1.001993	0.000547	3.195801	-0.000547	1.001993	0.375854	
76	1.001538	-0.000207	3.662659	0.000207	1.001538	0.086060	
77	1.001706	-0.000628	4.013184	0.000628	1.001706	0.365234	
78	1.001481	-0.001132	4.862061	0.001132	1.001481	0.489410	
79	1.001680	-0.001132	4.161011	0.001132	1.001680	0.592926	
80	1.001755	-0.001077	4.218994	0.001077	1.001755	0.346680	
81	1.001597	-0.001079	4.027222	0.001079	1.001597	0.474762	
82	1.001168	-0.000469	3.835876	0.000469	1.001168	0.822388	
83	1.001616	-0.000867	2.315796	0.000867	1.001616	-0.518250	
84	1.000803	-0.000556	2.060181	0.000556	1.000803	0.214905	
85	1.000754	-0.000598	1.010254	0.000598	1.000754	0.391312	
86	1.001441	-0.000811	0.356689	0.000811	1.001441	-1.223785	
87	1.000605	-0.000675	-0.763184	0.000675	1.000605	-3.029388	
88	1.000660	-0.001489	-1.680786	0.001489	1.000660	-0.568314	
89	1.000090	-0.001758	-1.131470	0.001758	1.000090	0.173828	
90	1.000990	-0.001091	-2.808594	0.001091	1.000990	-4.667236	
91	1.001644	-0.001698	-3.823242	0.001698	1.001644	-4.846573	
92	1.000248	-0.001566	-1.673340	0.001566	1.000248	-1.533493	
93	1.000004	-0.001945	-2.145996	0.001945	1.000004	-0.986115	
94	1.001805	-0.002275	-4.574585	0.002275	1.001805	-2.918762	
95	0.999793	-0.001583	-3.979004	0.001583	0.999793	-2.417221	
96	0.999728	-0.001141	-4.821533	0.001141	0.999728	-0.418884	
97	0.999257	-0.000412	-4.900513	0.000412	0.999257	0.864380	
98	1.002849	-0.000767	-7.863831	0.000767	1.002849	-0.577209	
99	0.999614	-0.000105	-4.605591	0.000105	0.999614	1.150726	
100	1.001753	0.000571	-6.116150	-0.000571	1.001753	1.006714	
101	0.999662	0.000652	-3.677124	-0.000652	0.999662	2.180069	
102	1.000368	0.000852	-3.820923	-0.000852	1.000368	2.091248	
103	1.000026	0.000531	-2.837646	-0.000531	1.000026	2.710281	
104	1.000458	0.000953	-2.251221	-0.000953	1.000458	3.522568	
105	1.000223	0.001325	-1.795288	-0.001325	1.000223	1.556534	
106	1.000975	0.000959	-0.574341	-0.000959	1.000975	1.058289	
107	1.001330	0.000378	-0.077881	-0.000378	1.001330	1.107880	
108	1.001040	0.000308	0.475464	-0.000308	1.001040	1.768707	
109	1.001478	0.001348	1.353516	-0.001348	1.001478	-2.280304	
110	1.001092	0.000957	2.796143	-0.000957	1.001092	0.741394	
111	1.001096	0.000905	5.114319	-0.000905	1.001096	0.588715	
112	1.002564	0.001090	5.373047	-0.001090	1.002564	0.863312	
113	1.002857	0.000482	5.836548	-0.000482	1.002857	0.963104	
114	1.002620	-0.000741	5.486877	0.000741	1.002620	-1.165070	
115	1.002312	-0.001569	5.206665	0.001569	1.002312	-0.990631	
116	1.002179	-0.001872	4.823364	0.001872	1.002179	-0.879578	
117	1.001937	-0.001248	4.405029	0.001248	1.001937	0.048645	
118	1.001629	-0.001367	4.824219	0.001367	1.001629	0.050140	
119	1.001931	-0.001724	4.551331	0.001724	1.001931	-0.451538	
120	1.001219	-0.001679	5.043274	0.001679	1.001219	-0.309753	
121	1.001952	-0.001714	3.813232	0.001714	1.001952	-0.977692	
122	1.002003	-0.001753	2.700256	0.001753	1.002003	-1.406311	
123	1.001704	-0.000835	1.229980	0.000835	1.001704	-0.608398	
124	1.001104	-0.000826	1.391907	0.000826	1.001104	0.756195	
125	1.001150	-0.000645	0.141479	0.000645	1.001150	-1.616943	
126	1.001225	-0.001014	-0.286865	0.001014	1.001225	-1.566238	
127	1.000230	-0.001623	-0.050659	0.001623	1.000230	2.913315	
128	1.000031	-0.001315	-2.497803	0.001315	1.000031	-1.050659	
129	1.003988	-0.000844	-4.736755	0.000844	1.003988	-3.080719	
130	1.000418	0.000140	-2.822388	-0.000140	1.000418	-0.837616	
131	1.003108	0.000136	-4.894348	-0.000136	1.003108	0.186707	
132	1.001328	-0.000456	-4.723083	0.000456	1.001328	0.391632	
133	1.003685	0.000009	-7.119019	-0.000009	1.003685	-1.398773	
134	1.004572	0.000334	-8.216431	-0.000334	1.004572	-1.345703	
135	1.000054	0.000435	-4.930176	-0.000435	1.000054	1.310516	
136	0.999662	0.000028	-4.614746	-0.000028	0.999662	0.515167	
137	0.999756	0.000366	-4.296509	-0.000366	0.999756	0.604858	
138	0.999500	0.000998	-3.565308	-0.000998	0.999500	1.865936	
139	1.000149	0.001119	-3.890137	-0.001119	1.000149	1.171906	
140	1.000087	0.000396	-3.501465	-0.000396	1.000087	-0.009384	
141	1.000311	0.001145	-3.409668	-0.001145	1.000311	1.177399	
142	1.000715	0.000800	-3.216370	-0.000800	1.000715	1.484589	
143	1.000687	0.001277	-2.576050	-0.001277	1.000687	1.409943	
144	1.000741	0.002501	-2.587646	-0.002501	1.000741	1.579254	
145	1.001532	0.001864	-2.257996	-0.001864	1.001532	1.497589	
146	1.000348	0.001650	-0.780762	-0.001650	1.000348	5.330994	
147	1.000941	0.002236	-0.071289	-0.002236	1.000941	2.738251	
148	1.001331	0.003013	0.470459	-0.003013	1.001331	1.266357	
149	1.001460	0.002366	0.649231	-0.002366	1.001460	2.644348	
