572,-1,1137.2,284.8,59.3,142.9,1
572,-1,957.3,324.8,52.5,103.4,1
572,-1,171,300.8,42.4,100.1,1
572,-1,917.3,313.8,54.4,102.9,1
572,-1,60.2,288.2,73.8,138.5,1
572,-1,1227.7,281.2,56.5,129.8,1
572,-1,760.9,273.8,62.5,177.5,1
572,-1,853.9,289.6,57.9,161,1
572,-1,1029.8,295.6,32.4,73.6,1
572,-1,1528.2,175.1,148.2,538.7,0.999
572,-1,725.8,296.1,45.6,110.9,0.997
572,-1,610.4,304.7,25.2,55.5,0.994
572,-1,1084,299.4,24.3,59.9,0.956
572,-1,123.4,302.9,40.7,101.6,0.942
572,-1,643.1,304.5,22.8,49.7,0.94
572,-1,661,302.5,21.8,50.6,0.936
572,-1,630.5,304.9,23.1,51.5,0.919
572,-1,1103.4,302.1,24.9,56,0.731
572,-1,1469.2,208.3,95.7,437,0.322
572,-1,683.4,304.6,23.5,47.6,0.291
614,-1,1166.3,337.7,58.7,144,1
614,-1,1331.1,322.3,82.5,180.8,1
614,-1,943.2,371.7,60.7,110.3,1
614,-1,991.1,381.4,62.7,106.7,1
614,-1,42.2,349.5,51.5,116.4,1
614,-1,768.6,327.1,63.9,180.9,1
614,-1,2.6,352.6,48.7,114.7,1
614,-1,851.9,341.3,59.7,164.6,1
614,-1,629.5,355.5,28.2,59.2,1
614,-1,1060.1,351.8,31.5,65.7,0.999
614,-1,1106.3,353.9,27.8,64.9,0.986
614,-1,743.5,357.2,34.9,69,0.956
614,-1,666.5,353.8,24.5,50.9,0.956
614,-1,1140.6,355.6,32.9,68.5,0.695
614,-1,696.7,351.2,23.5,49.6,0.683
614,-1,725.6,355.4,23.7,52.7,0.136
128,-1,679.3,383.1,38.4,112.5,1
128,-1,2.3,374,91.7,235.5,1
128,-1,1366.8,381.8,52.3,139.1,1
128,-1,603.3,405.8,34.4,52.5,1
128,-1,790.4,376.5,52.8,132.8,1
128,-1,894.2,384.4,72.2,168.6,1
128,-1,431.7,378.7,63.8,144.8,1
128,-1,960.1,369.1,50.5,148,1
128,-1,180.7,393.7,60.8,144.4,1
128,-1,866,380.8,31.5,112.4,0.996
128,-1,95.8,402.1,35.5,106.2,0.995
128,-1,1772.6,341.1,148.4,565.4,0.994
128,-1,388.1,406.2,25.2,77.8,0.09
128,-1,588.5,405.6,30.3,47.8,0.088
128,-1,418.4,401.9,29.7,98.5,0.057
315,-1,1499.7,225.6,235.4,751.7,1
315,-1,1098.8,278.3,66.2,164.2,1
315,-1,696.3,286,44.3,119.7,1
315,-1,19,279.4,35.5,96.4,1
315,-1,222,261,74.5,217.8,1
315,-1,905.9,283.1,48.9,133.4,1
315,-1,777.5,258.7,76.3,207,1
315,-1,1018.4,271.7,52.6,150.4,1
315,-1,494.7,281.1,48.7,110.2,1
315,-1,841.6,271.8,56.4,152,0.999
315,-1,76.6,277.2,60.4,141.9,0.998
315,-1,1155.9,274.7,34.5,119.4,0.995
315,-1,637.5,294.3,23.3,61.7,0.934
315,-1,1736.7,214.2,184.3,749.8,0.713
315,-1,995.2,288.9,23.2,63.3,0.152
315,-1,932.4,287.8,33.9,91.3,0.118
315,-1,193.3,280.7,36.6,131.8,0.053
563,-1,1177.4,283,60.8,127.3,1
563,-1,1109.2,288.5,58,140.7,1
563,-1,738.9,274.8,62.2,175.5,1
563,-1,836.2,282.3,56.1,159.5,1
563,-1,158.9,301.3,40.7,100.9,1
563,-1,936.7,327.7,48.7,87.5,1
563,-1,890.4,315.4,52.2,99.3,1
563,-1,692.4,294.7,45.8,112.4,1
563,-1,995.1,296.3,31.9,72.6,0.999
563,-1,1451.9,189,126.1,483.8,0.999
563,-1,1060,300.3,26.7,59.9,0.982
563,-1,583.3,309.3,25.3,50.5,0.973
563,-1,623.7,309.2,22.5,46.4,0.961
563,-1,605.9,309.3,24.7,49,0.907
563,-1,67.5,288.4,73.7,123.7,0.891
563,-1,647.4,306.9,25.1,48.6,0.336
102,-1,547.6,398.7,35.8,105.3,1
