219,-1,1338.8,554,51.5,135.7,1
219,-1,1678.3,551.6,76.4,142.4,1
219,-1,137.9,591.2,26.7,81,1
219,-1,1010.6,529,32.3,71.5,0.999
219,-1,877.3,531.5,23.4,60.5,0.999
219,-1,824,519.8,17.1,49.2,0.998
219,-1,27,575.1,29.2,91.5,0.988
219,-1,7.6,576.9,32.3,92.3,0.983
219,-1,1106.2,539.4,27.9,82.6,0.981
219,-1,967.5,532.9,26.6,67.5,0.964
219,-1,1081.6,540.4,29.6,78.6,0.94
219,-1,995.5,532.8,25.4,65.4,0.817
219,-1,1059.8,539.7,26.8,70,0.816
219,-1,1041.5,530.4,27.8,69.7,0.805
219,-1,982.3,532.6,24.6,69.5,0.775
219,-1,953.7,534.4,24,62.8,0.093
583,-1,209.1,597.1,83.6,170.4,1
583,-1,1251.9,527.3,31.8,79.8,1
583,-1,12.9,843.7,118,237.3,0.834
316,-1,1700,543.9,36.7,104.6,1
316,-1,1188.9,530.2,25.3,58.3,1
316,-1,34.8,646.7,51.1,132.2,1
316,-1,1390,599.4,53,136.1,0.999
316,-1,257.3,628,38.2,135.1,0.999
316,-1,1343.4,579,66.7,140.6,0.999
316,-1,1265.7,521.3,24.2,61.7,0.999
316,-1,222.5,656.6,33.4,121.7,0.998
245,-1,1419.6,551.1,46.9,149,1
245,-1,106.3,599.1,29.8,91.2,1
245,-1,1028.6,523.2,31.7,74.6,1
245,-1,904.1,529.2,26.7,66.1,0.999
245,-1,855.1,515.8,20.5,52.5,0.999
245,-1,385.2,534,17.5,38.5,0.999
245,-1,1182,520.5,26,78,0.997
245,-1,1157.8,522.5,22.6,74.8,0.207
664,-1,381.8,595.9,59.4,125.3,1
664,-1,366.4,529.9,31.2,75.9,1
664,-1,1031.9,509.3,21.6,63.4,0.999
664,-1,508.5,508.6,18.8,45.9,0.993
664,-1,494.9,507.9,20.8,47.2,0.984
664,-1,483.3,505.8,21.6,45.9,0.663
358,-1,1577.2,644.2,90.3,193.6,1
358,-1,1368.9,612.4,88.4,208.4,1
358,-1,1455.1,667.4,68.6,202.3,1
358,-1,106.6,675.4,48.4,169.6,1
358,-1,47.5,707,42.9,162.3,1
358,-1,1533.1,554.9,36.8,93.5,0.999
358,-1,1457.3,560.3,38,83.1,0.992
358,-1,1353.1,526.5,22.5,54.9,0.97
358,-1,1413.3,554.4,33.8,87.3,0.771
358,-1,1364.2,531,23,55,0.765
358,-1,1381.7,541.7,23.4,55.6,0.463
556,-1,667.9,584,57.5,123.3,1
556,-1,693.9,765.8,140.1,315.2,1
556,-1,750.9,534.2,35.5,95.6,1
556,-1,1480.2,533.5,27,72.2,1
556,-1,26.9,799.8,163.5,281.2,0.999
383,-1,1447,734.9,85.5,267.5,1
383,-1,1728.7,605.5,72.6,154.4,1
383,-1,1363.8,566.6,49.6,110.2,1
383,-1,1519.1,692.3,88.8,253.6,1
383,-1,1443.8,571.5,44.7,94.6,1
383,-1,1326,649.1,55,220.8,1
383,-1,1505.5,567.4,40.3,103.8,0.997
383,-1,1554,566.8,36.9,104.3,0.979
383,-1,1353.5,543,21.9,54,0.921
383,-1,1263.9,663.6,64.1,198.8,0.683
383,-1,1368.3,532.9,25.9,61.4,0.511
383,-1,1538.5,567.7,28.5,100.2,0.369
383,-1,1422.3,576.3,31,85.3,0.292
710,-1,1030.8,621.5,116.7,184.1,1
