1,1,912,484,97,109,0,7,1.0
2,1,912,484,97,109,0,7,1.0
3,1,912,484,97,109,0,7,1.0
4,1,912,484,97,109,0,7,1.0
1,2,1338,418,167,379,1,1,1.0
2,2,1342,417,168,380,1,1,1.0
3,2,1346,417,170,380,1,1,1.0
4,2,1351,417,171,381,1,1,1.0
1,3,586,447,85,263,1,1,1.0
2,3,586,446,85,264,1,1,1.0
3,3,586,446,85,264,1,1,1.0
4,3,586,446,85,264,1,1,1.0
1,4,1585,-1,336,578,0,9,0.98153
2,4,1585,-1,336,578,0,9,0.97777
3,4,1585,-1,336,578,0,9,0.974
4,4,1585,-1,336,578,0,9,0.97023
1,5,1163,441,33,89,0,8,1.0
2,5,1163,441,33,89,0,8,1.0
3,5,1163,441,33,89,0,8,1.0
4,5,1163,441,33,89,0,8,1.0
1,6,1308,431,34,118,0,8,0.85714
2,6,1308,431,34,118,0,8,0.97143
3,6,1308,431,34,118,0,8,1.0
4,6,1308,431,34,118,0,8,1.0
1,8,1416,431,184,336,1,1,0.51351
2,8,1422,431,183,337,1,1,0.5163
3,8,1428,431,182,338,1,1,0.51366
4,8,1434,431,181,339,1,1,0.51099
1,9,1056,484,36,110,1,1,0.94595
2,9,1055,483,36,110,1,1,0.94643
3,9,1055,483,36,110,1,1,0.94643
4,9,1055,483,36,110,1,1,0.94643
1,10,1091,484,31,115,1,1,1.0
2,10,1090,484,32,114,1,1,1.0
3,10,1090,484,32,114,1,1,1.0
4,10,1090,484,32,114,1,1,1.0
1,11,734,487,29,68,0,2,0.31884
2,11,733,487,30,68,0,2,0.31884
3,11,733,487,30,69,0,2,0.31429
4,11,732,487,31,69,0,2,0.31429
1,12,679,492,53,105,0,2,0.30573
2,12,679,492,52,105,0,2,0.29263
3,12,679,492,52,105,0,2,0.28622
4,12,679,492,52,105,0,2,0.28622
1,13,738,458,27,75,0,2,0.3985
2,13,737,457,27,75,0,2,0.40273
3,13,737,457,27,75,0,2,0.40273
4,13,737,457,27,75,0,2,0.40273
1,14,1255,447,33,100,1,1,1.0
2,14,1255,447,33,100,1,1,1.0
3,14,1255,447,33,100,1,1,1.0
4,14,1255,447,33,100,1,1,1.0
1,15,1016,430,40,116,1,1,0.98687
2,15,1015,430,40,116,1,1,0.98666
3,15,1015,430,40,116,1,1,0.98666
4,15,1015,431,40,116,1,1,0.98645
1,17,1101,441,38,108,1,1,0.65843
2,17,1100,440,38,108,1,1,0.64832
3,17,1100,440,38,108,1,1,0.64832
4,17,1100,440,38,108,1,1,0.64832
1,18,935,436,42,114,1,1,0.41739
2,18,934,435,42,114,1,1,0.42609
3,18,934,435,42,114,1,1,0.42609
4,18,934,435,42,114,1,1,0.42609
1,19,442,446,105,283,1,1,1.0
2,19,442,446,107,282,1,1,1.0
3,19,442,446,109,282,1,1,1.0
4,19,442,446,111,282,1,1,1.0
1,20,636,458,61,187,1,1,0.41935
2,20,636,458,61,187,1,1,0.41935
3,20,636,458,62,187,1,1,0.42857
4,20,637,458,61,187,1,1,0.43548
1,21,1364,434,51,124,1,1,0.0
2,21,1365,434,52,124,1,1,0.0
3,21,1366,434,54,124,1,1,0.0
4,21,1368,435,55,124,1,1,0.0
1,22,1478,434,63,124,1,1,0.0
2,22,1480,433,62,125,1,1,0.0
3,22,1483,433,60,125,1,1,0.0
4,22,1486,433,59,126,1,1,0.0
1,23,473,460,89,249,1,1,0.16667
2,23,473,460,89,249,1,1,0.14444
3,23,474,460,89,249,1,1,0.13333
4,23,475,460,89,249,1,1,0.12222
1,24,835,473,52,75,0,7,1.0
2,24,835,473,52,75,0,7,1.0
3,24,835,473,52,75,0,7,1.0
4,24,835,473,52,75,0,7,1.0
1,25,796,476,55,60,0,7,0.69643
2,25,796,476,55,60,0,7,0.69643
3,25,796,476,55,60,0,7,0.69643
4,25,796,476,55,60,0,7,0.69643
1,26,548,465,35,93,1,1,0.52778
2,26,547,464,35,93,1,1,0.52778
3,26,547,464,35,93,1,1,0.5
4,26,547,464,35,93,1,1,0.47222
1,30,376,446,41,104,0,7,1.0
2,30,375,446,41,104,0,7,1.0
3,30,375,446,41,104,0,7,1.0
4,30,375,446,41,104,0,7,1.0
1,31,418,459,40,84,1,1,0.58537
2,31,418,459,40,84,1,1,0.58537
3,31,418,459,40,84,1,1,0.58537
4,31,418,459,40,84,1,1,0.58537
1,36,582,456,35,133,1,1,0.11111
2,36,582,455,34,134,1,1,0.11429
3,36,582,455,34,134,1,1,0.11429
4,36,582,455,34,134,1,1,0.11429
1,39,972,456,32,77,1,1,0.29371
