1,1,260,450,102,262,1,1,1.0
2,1,262,449,102,263,1,1,1.0
3,1,264,449,102,263,1,1,1.0
4,1,266,448,102,264,1,1,1.0
1,19,1686,387,171,345,1,1,1.0
2,19,1685,386,170,347,1,1,1.0
3,19,1684,386,170,348,1,1,1.0
4,19,1683,385,169,351,1,1,1.0
1,20,1886,327,156,404,1,1,0.22293
2,20,1883,326,157,406,1,1,0.24051
3,20,1881,325,157,408,1,1,0.25316
4,20,1878,325,158,410,1,1,0.27044
1,21,1253,533,63,129,1,1,1.0
2,21,1256,534,62,127,1,1,0.5873
3,21,1259,535,61,125,1,1,0.58065
4,21,1262,536,60,124,1,1,0.57377
1,22,1292,459,70,202,1,1,0.77624
2,22,1293,458,71,203,1,1,0.77342
3,22,1295,457,72,204,1,1,1.0
4,22,1297,456,73,205,1,1,1.0
1,23,-348,235,477,695,1,1,0.26987
2,23,-340,234,473,695,1,1,0.28059
3,23,-331,234,469,694,1,1,0.29362
4,23,-322,234,465,693,1,1,0.30687
1,25,1035,174,136,532,0,9,1.0
2,25,1035,174,136,532,0,9,1.0
3,25,1035,174,136,532,0,9,1.0
4,25,1035,174,136,532,0,9,1.0
1,26,116,522,84,230,0,8,0.83529
2,26,115,521,84,230,0,8,0.77647
3,26,115,521,84,230,0,8,0.71765
4,26,115,521,84,230,0,8,0.65882
1,27,234,395,21,440,0,9,1.0
2,27,234,395,21,440,0,9,1.0
3,27,234,395,21,440,0,9,1.0
4,27,234,395,21,440,0,9,1.0
1,28,1682,470,65,122,0,8,0.060606
2,28,1682,470,64,121,0,8,0.046154
3,28,1682,470,64,121,0,8,0.030769
4,28,1682,470,64,121,0,8,0.015385
1,30,42,502,85,254,0,8,0.0
2,30,42,501,85,254,0,8,0.0
3,30,42,501,85,254,0,8,0.0
4,30,42,501,85,254,0,8,0.0
1,31,863,522,46,108,0,12,1.0
2,31,863,521,46,108,0,12,1.0
3,31,864,521,46,108,0,12,1.0
4,31,865,521,46,108,0,12,1.0
1,44,751,506,95,182,0,12,1.0
2,44,748,507,96,182,0,12,1.0
3,44,746,509,96,181,0,12,1.0
4,44,744,510,96,182,0,12,1.0
