1.000000,1.000000,862.262878,539.240173,59.999321,20.000832,0.034907,1.000000,2.000000,1.000000
1.000000,2.000000,866.292725,466.838013,54.999016,19.000315,0.034907,1.000000,2.000000,1.000000
1.000000,3.000000,863.160645,442.187653,58.077854,18.974989,0.086572,1.000000,2.000000,1.000000
1.000000,4.000000,866.537476,416.815247,55.346180,19.024078,0.071233,1.000000,2.000000,1.000000
1.000000,5.000000,868.306702,394.837402,59.076084,20.025723,0.084835,1.000000,2.000000,1.000000
1.000000,6.000000,873.407776,349.012878,55.370876,19.997467,0.053095,1.000000,2.000000,1.000000
1.000000,7.000000,873.400452,305.986053,53.084126,18.027664,0.091476,1.000000,2.000000,1.000000
1.000000,8.000000,876.515808,284.589661,53.008591,15.016784,0.053781,1.000000,2.000000,1.000000
1.000000,9.000000,877.868408,262.474426,53.152523,15.960173,0.106387,1.000000,2.000000,1.000000
1.000000,10.000000,879.221252,240.652344,54.084778,17.028685,0.090372,1.000000,2.000000,1.000000
1.000000,11.000000,882.240784,219.236176,57.036079,17.024061,0.069995,1.000000,2.000000,1.000000
1.000000,12.000000,878.460510,196.587967,59.033798,15.992846,0.068807,1.000000,2.000000,1.000000
1.000000,13.000000,876.947876,176.032364,48.344177,15.997558,0.055703,1.000000,2.000000,1.000000
1.000000,14.000000,885.176025,155.306732,60.709812,18.014027,0.051579,1.000000,2.000000,1.000000
1.000000,15.000000,881.780029,133.672501,57.008713,16.999865,0.052457,1.000000,2.000000,1.000000
1.000000,16.000000,889.175781,112.420433,56.000549,16.999321,0.034907,1.000000,2.000000,1.000000
1.000000,17.000000,888.888550,91.347893,63.072853,21.926064,0.082463,1.000000,2.000000,1.000000
1.000000,18.000000,886.987549,69.823402,55.010101,19.015139,0.053042,1.000000,2.000000,1.000000
1.000000,19.000000,887.340637,50.317558,55.101841,18.027332,0.089371,1.000000,2.000000,1.000000
1.000000,20.000000,593.882812,115.615814,49.606350,21.429480,2.088240,1.000000,2.000000,1.000000
1.000000,21.000000,613.096008,195.835327,61.199314,17.992085,0.558174,1.000000,2.000000,1.000000
1.000000,22.000000,624.838440,174.732391,62.312767,20.226809,0.564138,1.000000,2.000000,1.000000
1.000000,23.000000,866.652832,489.857544,55.008179,18.015055,0.053095,1.000000,2.000000,1.000000
1.000000,24.000000,865.423523,563.366150,59.109718,19.026541,0.085682,1.000000,2.000000,1.000000
1.000000,25.000000,665.985046,99.622429,60.683601,20.181610,0.528823,1.000000,2.000000,1.000000
1.000000,26.000000,861.266052,586.229065,59.008301,17.013884,0.051844,1.000000,2.000000,1.000000
1.000000,27.000000,801.207703,511.093353,38.354958,12.996212,0.061228,1.000000,2.000000,1.000000
1.000000,28.000000,804.404419,491.190979,42.999825,17.998850,0.034907,1.000000,2.000000,1.000000
1.000000,29.000000,802.815063,422.095276,55.835251,21.984024,0.071271,1.000000,2.000000,1.000000
1.000000,30.000000,803.430298,399.609009,53.009628,18.015537,0.053781,1.000000,2.000000,1.000000
1.000000,31.000000,804.455383,375.122375,61.385941,22.999037,0.051255,1.000000,2.000000,1.000000
1.000000,32.000000,806.752258,351.665863,59.027988,20.025839,0.084938,1.000000,2.000000,1.000000
1.000000,33.000000,805.130249,327.117676,61.351162,20.995348,0.051306,1.000000,2.000000,1.000000
1.000000,34.000000,804.917725,304.595123,50.130421,16.030073,0.094819,1.000000,2.000000,1.000000
1.000000,35.000000,807.359741,281.688690,59.033733,21.053823,0.068807,1.000000,2.000000,1.000000
1.000000,36.000000,803.058472,257.503601,70.569466,18.991566,0.063454,1.000000,2.000000,1.000000
1.000000,37.000000,809.305359,236.208694,57.377602,20.996964,0.052474,1.000000,2.000000,1.000000
1.000000,38.000000,811.607849,213.274521,53.998604,18.002941,0.034907,1.000000,2.000000,1.000000
1.000000,39.000000,811.950317,190.273804,62.170509,21.024971,0.083277,1.000000,2.000000,1.000000
1.000000,40.000000,818.934875,170.509918,50.009834,17.016006,0.054893,1.000000,2.000000,1.000000
1.000000,41.000000,832.460693,113.451881,35.012604,10.023527,0.063482,1.000000,2.000000,1.000000
1.000000,42.000000,826.548767,129.245285,44.725975,14.986153,0.080280,1.000000,2.000000,1.000000
1.000000,43.000000,819.801941,150.521072,57.999378,17.999857,0.034909,1.000000,2.000000,1.000000
1.000000,44.000000,862.294312,624.292725,71.237343,20.025291,0.091168,1.000000,2.000000,1.000000
1.000000,45.000000,652.016663,127.152687,59.479515,17.442734,0.498554,1.000000,2.000000,1.000000
1.000000,46.000000,676.211304,78.967316,54.838905,20.142973,0.507034,1.000000,2.000000,1.000000
1.000000,47.000000,417.448792,29.454943,49.429192,20.878641,0.324377,1.000000,2.000000,1.000000
1.000000,48.000000,235.031128,148.112396,48.533703,15.796028,0.310346,1.000000,2.000000,1.000000
1.000000,49.000000,238.614426,125.680206,58.660732,19.416946,0.242437,1.000000,2.000000,1.000000
1.000000,50.000000,244.823608,96.922417,47.361618,12.606480,0.274636,1.000000,2.000000,1.000000
1.000000,51.000000,252.052338,76.162415,57.559616,17.205652,0.275441,1.000000,2.000000,1.000000
1.000000,52.000000,265.185669,29.592533,52.476032,16.744930,0.289277,1.000000,2.000000,1.000000
1.000000,53.000000,274.099487,4.288618,52.224316,17.918573,0.289272,1.000000,2.000000,1.000000
1.000000,54.000000,427.656921,5.608071,52.784229,19.934607,0.284496,1.000000,2.000000,1.000000
1.000000,55.000000,411.134674,53.615273,47.803780,20.603170,0.310322,1.000000,2.000000,1.000000
1.000000,56.000000,705.373413,28.153364,46.529774,17.474541,0.527357,1.000000,2.000000,1.000000
1.000000,57.000000,398.878967,97.439568,49.999153,18.002100,0.318715,1.000000,2.000000,1.000000
1.000000,58.000000,300.867279,196.939270,68.848923,13.593743,0.301157,1.000000,2.000000,1.000000
1.000000,59.000000,206.814987,168.139023,34.386234,11.382750,0.243929,1.000000,2.000000,1.000000
1.000000,60.000000,245.201935,180.421188,46.173180,14.554766,0.342988,1.000000,2.000000,1.000000
1.000000,61.000000,352.968750,209.265045,33.330040,11.401583,0.309004,1.000000,2.000000,1.000000
1.000000,62.000000,387.632629,219.481461,36.283478,13.139232,0.232330,1.000000,2.000000,1.000000
1.000000,63.000000,429.887146,212.952652,51.185623,14.316456,0.232271,1.000000,2.000000,1.000000
1.000000,64.000000,433.136017,191.553085,39.629276,14.783235,0.273487,1.000000,2.000000,1.000000
1.000000,65.000000,441.671112,172.511948,44.125767,15.295462,0.232276,1.000000,2.000000,1.000000
1.000000,66.000000,446.988983,153.012497,44.645840,15.517907,0.263435,1.000000,2.000000,1.000000
1.000000,67.000000,453.799622,134.148636,36.380875,16.493107,0.279795,1.000000,2.000000,1.000000
1.000000,68.000000,455.485413,110.283691,34.381474,14.557508,0.301132,1.000000,2.000000,1.000000
1.000000,69.000000,466.607361,92.660118,43.304150,15.801174,0.319627,1.000000,2.000000,1.000000
1.000000,70.000000,483.428436,47.384827,53.366344,15.738785,0.261849,1.000000,2.000000,1.000000
1.000000,71.000000,488.003632,24.365341,52.435696,20.863659,0.289277,1.000000,2.000000,1.000000
1.000000,72.000000,364.747070,187.164322,69.501144,14.536549,0.255180,1.000000,2.000000,1.000000
1.000000,73.000000,371.511902,165.385468,65.125198,15.771894,0.287441,1.000000,2.000000,1.000000
1.000000,74.000000,375.829895,142.022675,71.466545,19.198650,0.297349,1.000000,2.000000,1.000000
1.000000,75.000000,866.855103,326.774261,46.009975,15.998276,0.056652,1.000000,2.000000,1.000000
1.000000,76.000000,1005.303162,495.043732,36.468620,19.015789,0.053781,1.000000,2.000000,1.000000
1.000000,77.000000,1009.720825,431.140411,27.612692,16.969957,0.059304,1.000000,2.000000,1.000000
1.000000,78.000000,1015.447693,243.405807,15.533021,12.000253,0.034907,1.000000,2.000000,1.000000
1.000000,79.000000,1007.220825,515.284302,32.066475,14.001139,0.034908,1.000000,2.000000,1.000000
1.000000,80.000000,1008.353027,535.967957,29.424822,14.021163,0.009258,1.000000,2.000000,1.000000
1.000000,81.000000,1010.520813,556.241943,26.473803,13.956755,0.099365,1.000000,2.000000,1.000000
1.000000,82.000000,1005.319885,575.624634,36.196720,14.018911,0.055680,1.000000,2.000000,1.000000
1.000000,83.000000,992.739197,630.848999,61.188980,19.999735,0.034904,1.000000,2.000000,1.000000
1.000000,84.000000,1001.344482,595.551270,44.241371,15.996045,0.054145,1.000000,2.000000,1.000000
1.000000,85.000000,836.646790,327.217285,601.306213,131.034607,1.627328,1.000000,8.000000,1.000000
1.000000,86.000000,676.537537,484.615936,288.578491,79.649887,1.110809,1.000000,8.000000,1.000000
1.000000,87.000000,665.061218,89.352242,255.237488,78.617355,2.109764,1.000000,8.000000,1.000000
1.000000,88.000000,431.307495,102.688629,215.129593,124.403244,1.845045,1.000000,8.000000,1.000000
1.000000,89.000000,248.513901,73.329231,171.285309,67.649216,1.844190,1.000000,8.000000,1.000000
1.000000,90.000000,627.639038,361.046204,52.322239,23.703577,2.712759,1.000000,2.000000,1.000000
1.000000,91.000000,626.048523,383.126556,32.694611,12.477627,2.767590,1.000000,2.000000,1.000000
1.000000,92.000000,630.088257,400.215393,35.848740,13.389809,2.775257,1.000000,2.000000,1.000000
1.000000,93.000000,638.931152,415.871307,34.665310,12.974287,2.845398,1.000000,2.000000,1.000000
1.000000,94.000000,646.787659,431.213074,34.884701,14.760889,2.700052,1.000000,2.000000,1.000000
1.000000,95.000000,654.840454,447.445343,30.184288,13.376986,2.789641,1.000000,2.000000,1.000000
1.000000,96.000000,661.963379,462.404327,35.340965,14.800033,2.738110,1.000000,2.000000,1.000000
1.000000,97.000000,674.022705,494.760590,31.294300,16.551620,2.739831,1.000000,2.000000,1.000000
1.000000,98.000000,683.593628,510.313995,31.383192,16.156836,2.796052,1.000000,2.000000,1.000000
1.000000,99.000000,689.280457,525.834290,32.310783,14.299404,2.796016,1.000000,2.000000,1.000000
1.000000,100.000000,697.670898,542.448792,34.540127,13.926667,2.790599,1.000000,2.000000,1.000000
1.000000,101.000000,704.003235,558.229248,28.381645,12.513310,2.728985,1.000000,2.000000,1.000000
1.000000,102.000000,710.940063,574.480225,34.434410,16.100962,2.712797,1.000000,2.000000,1.000000
1.000000,103.000000,719.249939,591.583130,38.012333,13.863952,2.712782,1.000000,2.000000,1.000000
1.000000,104.000000,664.939148,549.706604,35.340973,12.507252,1.167379,1.000000,2.000000,1.000000
1.000000,105.000000,641.119202,505.102509,34.882233,13.415600,1.142056,1.000000,2.000000,1.000000
1.000000,106.000000,619.582214,454.220001,33.362797,12.031509,1.086605,1.000000,2.000000,1.000000
1.000000,107.000000,580.324463,389.308319,25.940361,11.627506,1.141901,1.000000,2.000000,1.000000
1.000000,108.000000,198.465775,106.754128,25.709761,13.340678,1.841234,1.000000,2.000000,1.000000
1.000000,109.000000,207.066101,77.792564,26.563457,12.016853,1.927642,1.000000,2.000000,1.000000
1.000000,110.000000,214.964661,49.351395,31.624640,12.649006,1.927367,1.000000,2.000000,1.000000
2.000000,1.000000,862.696106,535.252380,60.007618,19.998066,0.041606,1.000000,2.000000,1.000000
2.000000,2.000000,865.824585,463.306824,54.999031,19.000330,0.024934,1.000000,2.000000,1.000000
2.000000,3.000000,862.446960,438.688904,58.077888,18.974991,0.076599,1.000000,2.000000,1.000000
2.000000,4.000000,865.570435,413.284027,55.346138,19.024071,0.061259,1.000000,2.000000,1.000000
2.000000,5.000000,867.109680,391.315552,59.076122,20.025681,0.075760,1.000000,2.000000,1.000000
2.000000,6.000000,871.764465,345.416595,55.370880,19.997446,0.043122,1.000000,2.000000,1.000000
2.000000,7.000000,871.327881,302.391998,53.084106,18.027670,0.081503,1.000000,2.000000,1.000000
2.000000,8.000000,874.229736,280.965576,53.008560,15.016779,0.043808,1.000000,2.000000,1.000000
2.000000,9.000000,875.361694,258.837830,53.152447,15.960182,0.096409,1.000000,2.000000,1.000000
2.000000,10.000000,876.496704,237.003464,54.084866,17.028671,0.080398,1.000000,2.000000,1.000000
2.000000,11.000000,879.302490,215.558258,57.036057,17.024052,0.060022,1.000000,2.000000,1.000000
2.000000,12.000000,875.296631,192.948868,59.033718,15.992846,0.058834,1.000000,2.000000,1.000000
2.000000,13.000000,873.579102,172.409424,48.344170,15.997562,0.045730,1.000000,2.000000,1.000000
2.000000,14.000000,881.600159,151.602737,60.709827,18.014029,0.041605,1.000000,2.000000,1.000000
2.000000,15.000000,877.988586,130.003448,57.008713,16.999874,0.042483,1.000000,2.000000,1.000000
2.000000,16.000000,885.171936,108.678680,56.000538,16.999325,0.024933,1.000000,2.000000,1.000000
2.000000,17.000000,884.674561,87.610062,63.072933,21.926065,0.072489,1.000000,2.000000,1.000000
2.000000,18.000000,882.558899,66.105576,55.010113,19.015137,0.043069,1.000000,2.000000,1.000000
2.000000,19.000000,882.717590,46.597183,55.101852,18.027334,0.079398,1.000000,2.000000,1.000000
2.000000,20.000000,589.925476,114.818909,49.606312,21.429510,2.078266,1.000000,2.000000,1.000000
2.000000,21.000000,609.937744,194.842773,61.199276,17.992050,0.548200,1.000000,2.000000,1.000000
2.000000,22.000000,621.469177,173.623779,62.312798,20.226782,0.554164,1.000000,2.000000,1.000000
2.000000,23.000000,866.414307,486.321625,55.008167,18.015041,0.043122,1.000000,2.000000,1.000000
2.000000,24.000000,865.918152,559.838867,59.109749,19.026541,0.075708,1.000000,2.000000,1.000000
2.000000,25.000000,661.864685,98.107216,60.683636,20.181641,0.518850,1.000000,2.000000,1.000000
2.000000,26.000000,861.989014,582.742004,59.008316,17.013865,0.041871,1.000000,2.000000,1.000000
2.000000,27.000000,801.184326,508.209106,38.354996,12.996180,0.051255,1.000000,2.000000,1.000000
2.000000,28.000000,804.182251,488.275818,42.999825,17.998850,0.024933,1.000000,2.000000,1.000000
2.000000,29.000000,801.904053,419.199463,55.835209,21.984024,0.061298,1.000000,2.000000,1.000000
2.000000,30.000000,802.294739,396.708069,53.009659,18.015574,0.043807,1.000000,2.000000,1.000000
2.000000,31.000000,803.075806,372.212494,61.385921,22.999004,0.041282,1.000000,2.000000,1.000000
2.000000,32.000000,805.012634,348.248291,59.035671,20.023193,0.058780,1.000000,2.000000,1.000000
2.000000,33.000000,803.271729,324.203430,61.351154,20.995340,0.041332,1.000000,2.000000,1.000000
2.000000,34.000000,802.834717,301.684174,50.130417,16.030073,0.084845,1.000000,2.000000,1.000000
2.000000,35.000000,805.048035,278.754456,59.033783,21.053818,0.058834,1.000000,2.000000,1.000000
2.000000,36.000000,800.505859,254.613464,70.569466,18.991571,0.053481,1.000000,2.000000,1.000000
2.000000,37.000000,806.540100,233.257355,57.377647,20.996954,0.042501,1.000000,2.000000,1.000000
2.000000,38.000000,808.613708,210.301392,53.998589,18.002939,0.024935,1.000000,2.000000,1.000000
2.000000,39.000000,808.726807,187.298325,62.170498,21.024977,0.073303,1.000000,2.000000,1.000000
2.000000,40.000000,815.513855,167.465790,50.009857,17.016005,0.044919,1.000000,2.000000,1.000000
2.000000,41.000000,828.470032,110.275703,35.012573,10.023529,0.053508,1.000000,2.000000,1.000000
2.000000,42.000000,822.715820,126.127296,44.726063,14.986153,0.070307,1.000000,2.000000,1.000000
2.000000,43.000000,816.181641,147.469360,57.999340,17.999855,0.024934,1.000000,2.000000,1.000000
2.000000,44.000000,863.396851,620.793701,71.237358,20.025293,0.081196,1.000000,2.000000,1.000000
2.000000,45.000000,648.171570,125.775436,59.479538,17.442738,0.488581,1.000000,2.000000,1.000000
2.000000,46.000000,671.884460,77.351143,54.838902,20.143000,0.497061,1.000000,2.000000,1.000000
2.000000,47.000000,412.641022,30.421925,49.429218,20.878647,0.314404,1.000000,2.000000,1.000000
2.000000,48.000000,231.415787,150.892731,48.533730,15.796033,0.300373,1.000000,2.000000,1.000000
2.000000,49.000000,234.775223,128.425858,58.660717,19.416960,0.232466,1.000000,2.000000,1.000000
2.000000,50.000000,240.697266,99.607643,47.361607,12.606476,0.264662,1.000000,2.000000,1.000000
2.000000,51.000000,247.718613,78.776596,57.559593,17.205652,0.265468,1.000000,2.000000,1.000000
2.000000,52.000000,260.386780,32.078041,52.476028,16.744926,0.279304,1.000000,2.000000,1.000000
2.000000,53.000000,269.067322,6.618606,52.224308,18.059811,0.279299,1.000000,2.000000,1.000000
2.000000,54.000000,422.618378,6.447395,52.784248,19.990767,0.274522,1.000000,2.000000,1.000000
2.000000,55.000000,406.568146,54.644012,47.803772,20.603170,0.300349,1.000000,2.000000,1.000000
2.000000,56.000000,700.538330,26.248917,46.529804,17.474569,0.517383,1.000000,2.000000,1.000000
2.000000,57.000000,394.750092,98.588356,49.999161,18.002096,0.308741,1.000000,2.000000,1.000000
2.000000,58.000000,297.736053,199.057114,68.849136,13.593709,0.291083,1.000000,2.000000,1.000000
2.000000,59.000000,203.400787,171.199783,34.386242,11.382755,0.233955,1.000000,2.000000,1.000000
2.000000,60.000000,242.318985,182.512497,46.152660,14.561249,0.303194,1.000000,2.000000,1.000000
2.000000,61.000000,349.957458,210.866104,33.330044,11.401593,0.299031,1.000000,2.000000,1.000000
2.000000,62.000000,384.721497,220.736328,36.283478,13.139215,0.222357,1.000000,2.000000,1.000000
2.000000,63.000000,426.908752,213.786438,51.185593,14.316444,0.222297,1.000000,2.000000,1.000000
2.000000,64.000000,429.944122,192.355530,39.629250,14.783240,0.263513,1.000000,2.000000,1.000000
2.000000,65.000000,438.288910,173.230194,44.125748,15.295472,0.222304,1.000000,2.000000,1.000000
2.000000,66.000000,443.412018,153.678726,44.645870,15.517918,0.253462,1.000000,2.000000,1.000000
2.000000,67.000000,449.608765,135.252121,36.401230,16.483875,0.303268,1.000000,2.000000,1.000000
2.000000,68.000000,451.481873,110.867302,34.381454,14.557505,0.291159,1.000000,2.000000,1.000000
2.000000,69.000000,462.427460,93.133682,43.304173,15.801174,0.309654,1.000000,2.000000,1.000000
2.000000,70.000000,478.796204,47.692863,53.366341,15.738788,0.251877,1.000000,2.000000,1.000000
2.000000,71.000000,483.141632,24.628901,52.435703,20.863644,0.279303,1.000000,2.000000,1.000000
2.000000,72.000000,361.514771,188.649048,69.501144,14.536556,0.245207,1.000000,2.000000,1.000000
2.000000,73.000000,368.062042,166.803818,65.125175,15.771891,0.277468,1.000000,2.000000,1.000000
2.000000,74.000000,372.146820,143.399109,71.466560,19.198658,0.287376,1.000000,2.000000,1.000000
2.000000,75.000000,864.803955,323.736359,45.999081,16.002045,0.024936,1.000000,2.000000,1.000000
2.000000,76.000000,1005.154602,490.126770,36.558750,19.015783,0.043807,1.000000,2.000000,1.000000
2.000000,77.000000,1009.259216,426.198853,28.352789,16.969967,0.049330,1.000000,2.000000,1.000000
2.000000,78.000000,1014.064758,238.431183,18.175510,12.000236,0.024933,1.000000,2.000000,1.000000
2.000000,79.000000,1007.187622,510.344238,31.983768,14.001167,0.024934,1.000000,2.000000,1.000000
2.000000,80.000000,1008.429565,531.016785,29.148924,14.021153,3.140875,1.000000,2.000000,1.000000
2.000000,81.000000,1010.688110,551.245056,25.973520,13.955774,0.089391,1.000000,2.000000,1.000000
2.000000,82.000000,1005.585266,570.685791,35.506992,14.018929,0.045706,1.000000,2.000000,1.000000
2.000000,83.000000,993.270630,626.032898,59.928616,19.999746,0.024933,1.000000,2.000000,1.000000
2.000000,84.000000,1001.703796,590.646973,43.341103,15.996031,0.044172,1.000000,2.000000,1.000000
2.000000,85.000000,834.787720,323.988708,601.306213,131.034561,1.617355,1.000000,8.000000,1.000000
2.000000,86.000000,676.256287,482.976349,288.578461,79.649918,1.100836,1.000000,8.000000,1.000000
2.000000,87.000000,660.116028,89.095322,252.352402,78.604683,2.099790,1.000000,8.000000,1.000000
2.000000,88.000000,427.229431,103.513733,215.129593,124.403229,1.835071,1.000000,8.000000,1.000000
2.000000,89.000000,244.434952,74.929924,173.458099,67.649200,1.834217,1.000000,8.000000,1.000000
2.000000,90.000000,626.127808,359.900452,52.322212,23.703575,2.702786,1.000000,2.000000,1.000000
2.000000,91.000000,624.757568,381.995575,32.694592,12.477595,2.757616,1.000000,2.000000,1.000000
2.000000,92.000000,628.967529,399.043213,35.848698,13.389799,2.765284,1.000000,2.000000,1.000000
2.000000,93.000000,637.966125,414.610168,34.665295,12.974289,2.835425,1.000000,2.000000,1.000000
2.000000,94.000000,645.975220,429.872742,34.884682,14.760861,2.690078,1.000000,2.000000,1.000000
2.000000,95.000000,654.189514,446.023987,30.184317,13.376964,2.779669,1.000000,2.000000,1.000000
2.000000,96.000000,661.461243,460.911194,35.340942,14.800046,2.728137,1.000000,2.000000,1.000000
2.000000,97.000000,674.214233,493.438049,31.305651,16.545555,2.702849,1.000000,2.000000,1.000000
2.000000,98.000000,683.568237,508.602753,31.383213,16.156849,2.786077,1.000000,2.000000,1.000000
2.000000,99.000000,689.409607,524.065613,32.310791,14.299380,2.786042,1.000000,2.000000,1.000000
2.000000,100.000000,697.965393,540.595520,34.540092,13.926679,2.780623,1.000000,2.000000,1.000000
2.000000,101.000000,704.454773,556.312134,28.381662,12.513248,2.719013,1.000000,2.000000,1.000000
2.000000,102.000000,711.553345,572.493103,34.434444,16.100979,2.702824,1.000000,2.000000,1.000000
2.000000,103.000000,720.033325,589.512268,38.012257,13.863986,2.702808,1.000000,2.000000,1.000000
2.000000,104.000000,665.307556,548.179504,35.340942,12.507201,1.157405,1.000000,2.000000,1.000000
2.000000,105.000000,641.209045,503.642670,34.885105,13.414519,1.119255,1.000000,2.000000,1.000000
2.000000,106.000000,619.000610,453.149963,33.362793,12.031473,1.076631,1.000000,2.000000,1.000000
2.000000,107.000000,579.097412,388.632935,25.940327,11.627520,1.131931,1.000000,2.000000,1.000000
2.000000,108.000000,194.533997,109.985901,25.708771,13.341186,1.822483,1.000000,2.000000,1.000000
2.000000,109.000000,202.750824,80.855301,26.563471,12.016870,1.917669,1.000000,2.000000,1.000000
