1.000000,1.000000,831.967285,528.233704,60.625854,22.047729,1.000000,2.000000,1.000000
1.000000,2.000000,839.141479,456.383881,54.965515,20.873291,1.000000,2.000000,1.000000
1.000000,3.000000,834.387634,430.224792,58.523438,22.974701,1.000000,2.000000,1.000000
1.000000,4.000000,838.257507,405.379669,56.559814,20.873352,1.000000,2.000000,1.000000
1.000000,5.000000,838.026550,382.357697,60.555969,23.011597,1.000000,2.000000,1.000000
1.000000,6.000000,846.292053,337.558960,54.929626,22.907837,1.000000,2.000000,1.000000
1.000000,7.000000,846.164673,294.585327,54.490234,21.803345,1.000000,2.000000,1.000000
1.000000,8.000000,850.453430,275.667358,52.931946,17.806061,1.000000,2.000000,1.000000
1.000000,9.000000,851.731384,251.717392,53.388855,19.803665,1.000000,2.000000,1.000000
1.000000,10.000000,852.464294,229.732193,54.457336,21.835266,1.000000,2.000000,1.000000
1.000000,11.000000,853.197205,208.778687,56.896423,20.943146,1.000000,2.000000,1.000000
1.000000,12.000000,849.004761,186.581085,59.452515,17.981491,1.000000,2.000000,1.000000
1.000000,13.000000,852.700256,166.700241,48.495300,18.664276,1.000000,2.000000,1.000000
1.000000,14.000000,854.397095,144.782761,61.557800,20.047974,1.000000,2.000000,1.000000
1.000000,15.000000,853.167114,123.689697,57.523682,17.910675,1.000000,2.000000,1.000000
1.000000,16.000000,860.895874,102.948746,56.524780,18.943359,1.000000,2.000000,1.000000
1.000000,17.000000,858.362305,77.824478,62.858521,26.113701,1.000000,2.000000,1.000000
1.000000,18.000000,859.362122,58.870956,55.595825,21.870117,1.000000,2.000000,1.000000
1.000000,19.000000,859.095215,38.882580,56.490906,20.873138,1.000000,2.000000,1.000000
1.000000,20.000000,572.301575,89.701027,43.162354,50.864403,1.000000,2.000000,1.000000
1.000000,21.000000,582.375977,172.615738,61.440002,46.439072,1.000000,2.000000,1.000000
1.000000,22.000000,593.102173,151.049347,63.472412,48.400818,1.000000,2.000000,1.000000
1.000000,23.000000,838.709412,479.438690,55.523926,20.873291,1.000000,2.000000,1.000000
1.000000,24.000000,835.162903,553.358093,60.521118,22.012756,1.000000,2.000000,1.000000
1.000000,25.000000,634.696960,76.422066,62.576294,44.438896,1.000000,2.000000,1.000000
1.000000,26.000000,831.360718,576.241455,59.522339,20.012024,1.000000,2.000000,1.000000
1.000000,27.000000,782.010132,503.433960,38.395264,15.318787,1.000000,2.000000,1.000000
1.000000,28.000000,782.603516,481.446716,43.601746,19.488556,1.000000,2.000000,1.000000
1.000000,29.000000,774.983398,409.143158,55.628601,25.904297,1.000000,2.000000,1.000000
1.000000,30.000000,777.447937,389.189423,52.932983,20.803528,1.000000,2.000000,1.000000
1.000000,31.000000,773.589172,362.065430,60.929749,26.113800,1.000000,2.000000,1.000000
1.000000,32.000000,776.495178,339.185150,59.559326,24.009369,1.000000,2.000000,1.000000
1.000000,33.000000,774.300476,315.060638,61.624634,24.114014,1.000000,2.000000,1.000000
1.000000,34.000000,779.206238,294.246765,51.422913,19.698883,1.000000,2.000000,1.000000
1.000000,35.000000,777.903442,269.157288,59.626953,24.974335,1.000000,2.000000,1.000000
1.000000,36.000000,767.783813,245.789429,70.479492,23.428284,1.000000,2.000000,1.000000
1.000000,37.000000,780.473755,224.219925,57.593384,23.977539,1.000000,2.000000,1.000000
1.000000,38.000000,784.310791,203.336258,54.489258,19.876495,1.000000,2.000000,1.000000
1.000000,39.000000,780.115417,177.212051,63.520569,26.116867,1.000000,2.000000,1.000000
1.000000,40.000000,793.841125,160.642838,50.527771,19.697983,1.000000,2.000000,1.000000
1.000000,41.000000,815.028503,107.339630,35.221191,12.179245,1.000000,2.000000,1.000000
1.000000,42.000000,804.370117,119.982964,44.392212,18.524651,1.000000,2.000000,1.000000
1.000000,43.000000,790.540710,141.514465,57.929199,19.013214,1.000000,2.000000,1.000000
1.000000,44.000000,826.038269,611.078857,72.512024,26.427734,1.000000,2.000000,1.000000
1.000000,45.000000,621.726807,105.879517,60.579712,41.442337,1.000000,2.000000,1.000000
1.000000,46.000000,647.350952,57.852261,57.720703,42.230007,1.000000,2.000000,1.000000
1.000000,47.000000,390.695862,11.696652,53.176300,33.443741,1.000000,2.000000,1.000000
1.000000,48.000000,209.511597,133.404327,51.039062,27.415375,1.000000,2.000000,1.000000
1.000000,49.000000,208.280777,109.314743,61.136978,32.831329,1.000000,2.000000,1.000000
1.000000,50.000000,220.320831,84.714233,49.005524,23.383911,1.000000,2.000000,1.000000
1.000000,51.000000,222.017670,60.869053,60.069366,30.656307,1.000000,2.000000,1.000000
1.000000,52.000000,237.649490,15.280258,55.072311,29.589363,1.000000,2.000000,1.000000
1.000000,53.000000,246.516571,0.000000,55.107239,20.164230,1.000000,2.000000,1.000000
1.000000,54.000000,399.528076,0.000000,56.176788,22.539318,1.000000,2.000000,1.000000
1.000000,55.000000,385.827087,36.506924,51.213501,33.376743,1.000000,2.000000,1.000000
1.000000,56.000000,681.148254,8.895086,48.726318,38.093826,1.000000,2.000000,1.000000
1.000000,57.000000,373.367126,81.058304,52.072845,32.449257,1.000000,2.000000,1.000000
1.000000,58.000000,265.976013,180.366852,69.781433,31.182739,1.000000,2.000000,1.000000
1.000000,59.000000,188.756271,158.621048,36.117416,17.039291,1.000000,2.000000,1.000000
1.000000,60.000000,221.421478,165.803604,47.969727,27.380539,1.000000,2.000000,1.000000
1.000000,61.000000,335.443329,198.766235,35.048798,20.997574,1.000000,2.000000,1.000000
1.000000,62.000000,369.039642,208.911285,36.152283,21.140320,1.000000,2.000000,1.000000
1.000000,63.000000,403.333832,201.174271,53.106567,24.590439,1.000000,2.000000,1.000000
1.000000,64.000000,412.061401,179.466202,42.149261,24.136765,1.000000,2.000000,1.000000
1.000000,65.000000,418.756409,160.686874,46.145538,24.346146,1.000000,2.000000,1.000000
1.000000,66.000000,423.415771,139.838089,47.146454,25.348969,1.000000,2.000000,1.000000
1.000000,67.000000,434.039246,121.199333,39.184662,24.068947,1.000000,2.000000,1.000000
1.000000,68.000000,436.909363,99.318474,37.152130,22.962723,1.000000,2.000000,1.000000
1.000000,69.000000,443.569427,78.539574,46.075836,27.241158,1.000000,2.000000,1.000000
1.000000,70.000000,456.236755,32.883881,55.002411,28.621883,1.000000,2.000000,1.000000
1.000000,71.000000,459.899353,7.108705,56.208557,33.551331,1.000000,2.000000,1.000000
1.000000,72.000000,329.287140,171.572433,70.919861,31.180695,1.000000,2.000000,1.000000
1.000000,73.000000,338.049591,148.901505,66.924591,33.005829,1.000000,2.000000,1.000000
1.000000,74.000000,338.852264,122.987793,73.955292,37.105820,1.000000,2.000000,1.000000
1.000000,75.000000,843.434143,318.500397,46.494629,17.562775,1.000000,2.000000,1.000000
1.000000,76.000000,986.584106,484.603821,36.415894,20.914215,1.000000,2.000000,1.000000
1.000000,77.000000,996.441650,421.852051,26.558350,18.576721,1.000000,2.000000,1.000000
1.000000,78.000000,1007.476440,237.173203,15.523560,12.500122,1.000000,2.000000,1.000000
1.000000,79.000000,991.441711,507.728455,31.558289,15.111755,1.000000,2.000000,1.000000
1.000000,80.000000,993.706238,528.821533,29.293762,14.292969,1.000000,2.000000,1.000000
1.000000,81.000000,998.041321,547.984802,24.958679,16.514160,1.000000,2.000000,1.000000
1.000000,82.000000,986.859375,567.658203,36.140625,15.972168,1.000000,2.000000,1.000000
1.000000,83.000000,961.814392,619.787537,61.185608,21.151917,1.000000,2.000000,1.000000
1.000000,84.000000,979.130798,586.367798,43.869202,18.366882,1.000000,2.000000,1.000000
1.000000,85.000000,754.256042,23.342646,161.644165,607.749329,1.000000,8.000000,1.000000
1.000000,86.000000,576.883484,337.644623,186.100159,292.126617,1.000000,8.000000,1.000000
1.000000,87.000000,569.801941,0.000000,194.495789,219.054810,1.000000,8.000000,1.000000
1.000000,88.000000,343.276703,0.000000,177.038971,223.079285,1.000000,8.000000,1.000000
1.000000,89.000000,193.660919,0.000000,110.544922,164.923798,1.000000,8.000000,1.000000
1.000000,90.000000,600.218506,340.504517,56.140930,41.787109,1.000000,2.000000,1.000000
1.000000,91.000000,608.551941,371.346649,34.081848,23.147217,1.000000,2.000000,1.000000
1.000000,92.000000,610.955139,387.544281,38.046204,25.042236,1.000000,2.000000,1.000000
1.000000,93.000000,620.459778,404.850525,36.942749,22.042694,1.000000,2.000000,1.000000
1.000000,94.000000,627.864197,417.086731,37.081238,28.143311,1.000000,2.000000,1.000000
1.000000,95.000000,638.367676,436.319794,32.945496,22.252075,1.000000,2.000000,1.000000
1.000000,96.000000,642.806396,448.660645,37.012512,27.109741,1.000000,2.000000,1.000000
1.000000,97.000000,656.715942,481.025116,34.944214,27.249298,1.000000,2.000000,1.000000
1.000000,98.000000,666.219727,497.398193,34.874207,25.216736,1.000000,2.000000,1.000000
1.000000,99.000000,671.658264,513.634766,34.944031,24.147156,1.000000,2.000000,1.000000
1.000000,100.000000,679.059570,529.971985,36.977661,24.112183,1.000000,2.000000,1.000000
1.000000,101.000000,688.494385,548.100525,31.017639,21.290222,1.000000,2.000000,1.000000
1.000000,102.000000,691.934387,560.409546,38.011353,28.179321,1.000000,2.000000,1.000000
1.000000,103.000000,699.266907,577.747620,40.150635,28.038757,1.000000,2.000000,1.000000
1.000000,104.000000,652.250671,532.261292,25.077148,36.152222,1.000000,2.000000,1.000000
1.000000,105.000000,627.767822,486.451385,26.109863,37.116241,1.000000,2.000000,1.000000
1.000000,106.000000,606.492859,437.641022,26.178650,32.189880,1.000000,2.000000,1.000000
1.000000,107.000000,569.643433,376.318268,21.359070,26.089233,1.000000,2.000000,1.000000
1.000000,108.000000,189.606094,92.697327,18.721802,28.226471,1.000000,2.000000,1.000000
1.000000,109.000000,198.578949,65.027817,18.756622,27.089500,1.000000,2.000000,1.000000
1.000000,110.000000,203.518463,32.326542,21.894791,34.050220,1.000000,2.000000,1.000000
2.000000,1.000000,832.302307,525.025269,60.454346,21.465515,1.000000,2.000000,1.000000
