1,1,867,145,236,635,1,1,1.0
2,1,870,146,228,633,1,1,1.0
3,1,873,148,220,630,1,1,1.0
4,1,877,150,212,627,1,1,1.0
5,1,880,148,204,628,1,1,1.0
6,1,884,147,196,628,1,1,1.0
7,1,888,146,187,628,1,1,1.0
1,2,-33,10,385,1122,1,1,0.86969
2,2,-64,-5,408,1139,1,1,0.79681
3,2,-95,-20,431,1156,1,1,0.72602
4,2,-125,-35,453,1174,1,1,0.66405
5,2,-136,-36,443,1178,1,1,0.63338
6,2,-146,-37,432,1182,1,1,0.603
7,2,-156,-38,421,1186,1,1,0.57136
1,3,397,270,117,327,1,1,1.0
2,3,397,270,117,327,1,1,1.0
3,3,389,267,116,331,1,1,1.0
4,3,381,265,116,334,1,1,1.0
5,3,373,262,116,338,1,1,1.0
6,3,365,260,116,341,1,1,1.0
7,3,357,258,116,344,1,1,1.0
1,4,546,272,103,317,1,1,1.0
2,4,540,270,103,321,1,1,1.0
3,4,535,268,103,325,1,1,1.0
4,4,530,267,102,329,1,1,1.0
5,4,524,265,103,333,1,1,1.0
6,4,519,263,102,337,1,1,1.0
7,4,514,262,102,341,1,1,1.0
1,5,699,338,41,127,1,1,1.0
2,5,696,337,41,127,1,1,1.0
3,5,693,336,41,127,1,1,1.0
4,5,690,336,41,127,1,1,1.0
5,5,687,335,41,127,1,1,1.0
6,5,684,334,41,127,1,1,1.0
7,5,681,334,41,127,1,1,1.0
1,6,739,323,51,131,1,1,0.96591
2,6,736,322,51,131,1,1,0.96591
3,6,733,322,51,131,1,1,0.96562
4,6,731,322,51,131,1,1,0.98281
5,6,728,321,51,131,1,1,0.98281
6,6,725,321,51,131,1,1,0.98266
7,6,723,321,51,131,1,1,1.0
1,8,1670,528,64,229,0,8,1.0
2,8,1670,528,64,229,0,8,1.0
3,8,1671,528,64,229,0,8,1.0
4,8,1672,528,64,229,0,8,1.0
5,8,1672,529,64,229,0,8,1.0
6,8,1673,529,64,229,0,8,1.0
7,8,1674,529,64,229,0,8,1.0
1,9,1736,531,128,225,0,8,1.0
2,9,1736,531,133,224,0,8,1.0
3,9,1736,531,138,224,0,8,1.0
4,9,1736,531,144,224,0,8,0.9931
