1,1,1363,569,103,241,1,1,0.86014
2,1,1362,568,103,241,1,1,0.86173
3,1,1362,568,103,241,1,1,0.86173
4,1,1362,568,103,241,1,1,0.86173
5,1,1362,568,103,241,1,1,0.86173
6,1,1362,568,103,241,1,1,0.86173
7,1,1362,568,103,241,1,1,0.86173
8,1,1362,568,103,241,1,1,0.86173
1,2,371,410,80,239,1,1,1.0
2,2,371,408,80,239,1,1,1.0
3,2,372,407,80,239,1,1,1.0
4,2,372,406,81,239,1,1,1.0
5,2,373,405,81,239,1,1,1.0
6,2,373,404,82,238,1,1,1.0
7,2,374,403,81,238,1,1,1.0
8,2,374,402,82,238,1,1,1.0
1,3,103,549,83,251,1,1,1.0
2,3,102,549,83,250,1,1,1.0
3,3,102,549,83,250,1,1,1.0
4,3,102,549,83,250,1,1,1.0
5,3,102,549,83,250,1,1,1.0
6,3,102,549,83,250,1,1,1.0
7,3,102,549,83,250,1,1,1.0
8,3,102,549,83,250,1,1,1.0
1,4,1734,457,76,213,1,1,0.98386
2,4,1733,457,76,212,1,1,0.97586
3,4,1732,457,76,212,1,1,0.96781
4,4,1731,457,76,212,1,1,0.95976
5,4,1730,457,76,211,1,1,0.95185
6,4,1730,457,75,211,1,1,0.95122
7,4,1729,457,75,211,1,1,0.94309
8,4,1728,457,75,210,1,1,0.93515
1,5,1098,980,78,208,1,1,0.48325
2,5,1101,979,78,209,1,1,0.48571
3,5,1104,978,78,210,1,1,0.48815
4,5,1107,977,78,211,1,1,0.49057
5,5,1111,977,77,211,1,1,0.49057
6,5,1114,976,78,212,1,1,0.49296
7,5,1117,975,78,213,1,1,0.49533
8,5,1121,975,77,213,1,1,0.49533
1,6,632,761,100,251,1,1,0.31903
2,6,631,761,100,251,1,1,0.31903
3,6,631,761,100,251,1,1,0.31903
4,6,631,761,100,251,1,1,0.31903
5,6,631,761,100,251,1,1,0.31903
6,6,631,761,100,251,1,1,0.31903
7,6,631,761,100,251,1,1,0.31903
8,6,631,761,100,251,1,1,0.31903
1,7,623,901,144,123,0,11,1.0
2,7,623,901,144,123,0,11,1.0
3,7,623,901,144,123,0,11,1.0
4,7,623,901,144,123,0,11,1.0
5,7,623,901,144,123,0,11,1.0
6,7,623,901,144,123,0,11,1.0
7,7,623,901,144,123,0,11,1.0
8,7,623,901,144,123,0,11,1.0
1,8,671,427,42,652,0,10,0.80063
2,8,671,427,42,652,0,10,0.80063
3,8,671,427,42,652,0,10,0.80063
4,8,671,427,42,652,0,10,0.80063
