170,-1,1001.4,18.3,400,1062.7,1
170,-1,1504.5,382.6,143.7,295.3,1
170,-1,601.7,154.7,390.4,926.3,1
170,-1,468.4,310.3,190.4,571.4,0.999
170,-1,1376.3,448,92,234.1,0.998
126,-1,1434.9,146.8,289.2,817.2,1
126,-1,1137.8,271.8,293,694.4,1
126,-1,332.3,434.7,109.2,301.4,1
126,-1,451.4,409.6,117.5,317.1,1
239,-1,1517.9,534.1,100.7,180.2,1
239,-1,914.7,309.6,262.8,547.8,1
239,-1,1276.6,354.8,163.3,398.9,1
239,-1,1730.2,421.7,83.2,220.6,1
239,-1,553.4,311.9,238.3,610,1
239,-1,1169.4,420.3,113.3,312.5,1
239,-1,737.3,318,199.4,495.7,0.264
146,-1,929.2,230.4,353.4,819.8,1
146,-1,443.1,394.7,136.7,351.2,1
146,-1,1254.4,123.9,325.1,913.6,1
146,-1,24.3,272.3,232.3,674.1,1
146,-1,319.2,423.1,121.6,332.9,0.999
95,-1,987.4,318.5,228.1,450.7,1
95,-1,1373.4,319.9,239.5,548.6,1
95,-1,1628.6,240.3,243.7,639,1
95,-1,463,423.1,109.9,297.1,1
95,-1,313.7,456.2,104.4,258.8,1
227,-1,752.6,279.7,256.5,595.5,1
227,-1,1492.1,425.2,113.1,272.5,1
227,-1,300.9,296.1,298.8,681.5,1
227,-1,1469.1,534.8,74.2,175.9,1
227,-1,1707.7,397.6,109.5,249.5,1
227,-1,1186.6,341.1,153.3,426,1
227,-1,1066.2,409.8,143.2,353.1,1
227,-1,1650.1,420.3,99.2,230.2,0.999
227,-1,586.6,300.1,207.9,561.2,0.996
206,-1,1645.9,397.2,118.4,250.9,1
206,-1,1410,536.4,69.5,161.7,1
206,-1,974.2,337.3,201.2,471.8,1
206,-1,1526.3,425.1,98.9,230.8,1
206,-1,1429.1,431.8,102.2,261.4,1
206,-1,217.5,1,636.4,1080,1
206,-1,855.4,391.3,154.2,395.9,0.081
499,-1,570.9,331.3,188,508.6,1
499,-1,1281.5,450.2,86.2,199.6,1
499,-1,138.2,247,408.7,722,1
499,-1,1821,422.9,77.5,207.8,1
499,-1,1489.7,396.3,107.1,301.9,1
499,-1,1417.1,425.8,94.8,244.5,1
499,-1,1596,448.9,76.9,199,0.996
16,-1,1659.8,376,178.6,380.4,1
16,-1,291.2,447.3,110.2,262.9,1
16,-1,1319.5,453.5,78,209.5,1
16,-1,1291,535.1,53.2,132.9,1
16,-1,1,244.9,224.7,691.3,0.932
273,-1,1713.2,526.4,107.9,198.1,1
273,-1,1075.5,334.3,209.9,504.4,1
273,-1,1435.2,371.4,110.3,342.9,1
273,-1,934.1,348.3,171.1,471,1
273,-1,1552.5,427.2,100.3,283.2,1
273,-1,1231.4,316.1,182.3,468.6,1
273,-1,1850.4,423,70.6,211.2,0.999
173,-1,943.6,3.7,428.9,1077.3,1
173,-1,1525.1,378.9,134.4,294.7,1
173,-1,1383.5,444.6,93.5,237.8,1
173,-1,1337.3,536.3,65.2,151.6,1
173,-1,557,144.1,388,936.9,1
173,-1,377.6,384.4,242.6,480,0.999
379,-1,1048.5,359.6,170.3,436.2,1
379,-1,1479.1,413.3,121,280.9,1
379,-1,218.3,280.3,273.2,660.4,1
379,-1,1833.8,525.2,87.2,219.7,1
379,-1,1599.1,402.9,125.5,292.8,1
379,-1,1773.5,449.7,66.2,195.8,0.072
209,-1,1654.4,400.3,116.5,244.6,1
209,-1,1417.5,536.3,67.9,166.1,1
209,-1,1538.2,421.5,110.9,236.4,1
209,-1,1026.4,327.1,179.8,471.7,1
209,-1,1437.2,430.6,101.4,261.3,1
209,-1,896.9,396.7,171.1,395.1,0.999
209,-1,19.7,20.8,762.5,1060.2,0.996
209,-1,12.7,254.4,187.5,797.6,0.363
277,-1,1727.8,527.7,100.3,206.2,1
277,-1,965.8,358.4,191.6,455,1
277,-1,1256.5,319.4,201.9,464.9,1
277,-1,1138.4,334.2,181.1,494.3,1
277,-1,1560.5,432.2,106.8,275.2,1
277,-1,1456.4,376.3,108.5,330.3,1
277,-1,1859.7,421.7,61.3,215.9,0.997
98,-1,1037.7,313.5,206.3,444.6,1
98,-1,319.4,461.8,103.1,253.1,1
98,-1,1608.1,231.4,245.9,651.9,1
98,-1,457.1,416.6,127.9,304.4,1
98,-1,1366.1,311.5,226.5,572.4,1
98,-1,1351.8,464.7,75.2,203.5,0.057
88,-1,936.9,298.3,204.9,482.3,1
88,-1,1400.5,335.9,250.5,508.1,1
88,-1,1669.2,249.1,216.7,608.9,1
88,-1,445.5,425.1,122,284.4,1
88,-1,303.7,459.4,97.7,251.9,1
88,-1,1340.4,454.9,82,214.7,0.999
436,-1,1039.8,362.5,138.8,407.3,1
436,-1,501.6,257.9,290.2,720.1,1
436,-1,1345.6,449,63.1,193,1
436,-1,1187.3,470,64.1,168.5,1
436,-1,1807.8,415.5,105.4,253.8,1
436,-1,1716.9,421.9,92.7,236.6,1
454,-1,1180.4,381.1,157.7,365.7,1
454,-1,172.3,179.5,346.5,887.2,1
454,-1,1415.8,450.6,63.9,196.2,1
454,-1,1751.9,388.7,129.6,294.4,1
408,-1,1705.4,416.1,114.5,266.7,1
408,-1,831.4,308.6,228.6,564.5,1
408,-1,1236.4,452.4,63,197,1
408,-1,1596,417.2,110.3,257.1,1
408,-1,1842.7,454.8,59.2,177.4,1
408,-1,743.3,319.2,146,503.4,0.998
387,-1,1005.3,348,186.3,474.5,1
387,-1,1514.5,419.1,112.3,268.4,1
387,-1,1631.7,402.8,123.7,292.4,1
387,-1,380,294.7,273.4,612.7,1
387,-1,1795.1,449.3,65,190.2,1
387,-1,1161,462.6,60.3,189.8,0.49
90,-1,949.9,301.4,218.9,477,1
90,-1,1658.7,240.1,227.7,621.6,1
90,-1,1387.1,320.6,247.3,549,1
90,-1,309.2,458.6,102.3,254.4,1
90,-1,451.6,421.4,123,293.9,1
90,-1,1340.1,456.3,79.9,209.7,0.984
477,-1,1164,461.5,89.6,189,1
477,-1,368.3,297.9,272.5,570.9,1
477,-1,1364.2,388,135.7,327.8,1
477,-1,1826.1,428.8,76.6,212.9,1
477,-1,1645.7,400.7,108.2,278.2,0.999
477,-1,1557,406.1,135.4,268.5,0.997
477,-1,1521.3,443.1,72.9,210.3,0.195
369,-1,1095,356.8,161.8,418.5,1
369,-1,1748.5,521.8,110.9,221.4,1
369,-1,1543.2,407.5,130.8,307.9,1
369,-1,1433,405.7,126.2,296.7,1
369,-1,14.5,242.5,247,749.9,1
228,-1,764.1,280.1,256.9,593.6,1
228,-1,338.2,293.6,270.6,686,1
228,-1,1496,424.6,113.3,275.9,1
